movie_id,country_code,release_date,certification,type
12506,NL,2008-09-01T00:00:00.000Z,12,5
12506,NL,2002-10-27T00:00:00.000Z,12,6
12506,PH,1990-02-06T00:00:00.000Z,,3
12506,PT,1988-03-04T00:00:00.000Z,,3
12506,PT,2020-03-27T00:00:00.000Z,,6
12506,SE,1988-03-11T00:00:00.000Z,15,3
12506,TR,1990-12-07T00:00:00.000Z,,3
12506,US,1987-11-05T00:00:00.000Z,,1
12506,US,1987-11-06T00:00:00.000Z,PG,3
12506,UY,1988-04-09T00:00:00.000Z,,3
12506,ZA,1990-04-27T00:00:00.000Z,,3
576530,IT,1993-01-01T00:00:00.000Z,,3
12502,DE,1983-12-14T00:00:00.000Z,16,4
12502,FR,1984-05-22T00:00:00.000Z,U,3
12502,GB,1984-04-13T00:00:00.000Z,15,3
12502,GR,1983-12-29T00:00:00.000Z,16,3
12502,MX,1985-06-06T00:00:00.000Z,,3
12502,NL,1984-03-22T00:00:00.000Z,12,3
12502,NL,2007-03-23T00:00:00.000Z,12,5
12502,US,1983-12-14T00:00:00.000Z,R,3
30885,DE,2007-11-10T00:00:00.000Z,,3
30885,GB,1974-07-06T00:00:00.000Z,18,2
30885,US,1975-01-01T00:00:00.000Z,R,3
30872,ES,1987-07-23T00:00:00.000Z,18,3
30872,FR,1988-07-20T00:00:00.000Z,,3
30872,FR,2021-03-02T00:00:00.000Z,,5
30872,IT,1986-08-21T00:00:00.000Z,VM18,3
75596,DE,1985-01-01T00:00:00.000Z,16,5
75596,US,1981-06-05T00:00:00.000Z,PG,3
293021,CN,2014-07-18T00:00:00.000Z,,3
337719,CA,2015-07-19T00:00:00.000Z,,1
337719,CH,2015-07-03T00:00:00.000Z,,1
337719,CL,2015-05-06T00:00:00.000Z,,1
337719,DE,2015-08-05T00:00:00.000Z,,1
337719,ES,2014-10-04T00:00:00.000Z,,1
337719,ES,2014-11-27T00:00:00.000Z,,1
337719,ES,2015-04-30T00:00:00.000Z,16,3
368926,GB,2015-11-14T00:00:00.000Z,,3
106763,BR,2011-11-07T00:00:00.000Z,,3
106763,US,2011-11-07T00:00:00.000Z,PG-13,3
106730,CA,1975-11-07T00:00:00.000Z,,3
463552,ES,1984-02-14T00:00:00.000Z,,3
337730,FR,2015-06-10T00:00:00.000Z,,3
30873,JP,2011-10-08T00:00:00.000Z,G,4
30873,UA,2021-07-05T00:00:00.000Z,,4
30873,US,2009-01-16T00:00:00.000Z,NR,1
30873,US,2009-09-04T00:00:00.000Z,NR,3
410284,FR,2017-08-01T00:00:00.000Z,U,4
410284,US,2016-08-09T00:00:00.000Z,G,4
12497,BR,2004-12-09T00:00:00.000Z,L,3
12497,BR,2005-03-09T00:00:00.000Z,L,5
12497,GR,2003-10-24T00:00:00.000Z,,3
12503,DE,1983-11-11T00:00:00.000Z,16,3
12503,GR,1984-06-13T00:00:00.000Z,16,3
12503,NL,1984-11-22T00:00:00.000Z,16,3
12503,NL,2007-11-28T00:00:00.000Z,16,5
12503,NL,2004-06-18T00:00:00.000Z,16,5
12503,US,1983-10-21T00:00:00.000Z,R,3
30879,DE,1988-02-01T00:00:00.000Z,18,5
30879,IT,1987-05-05T00:00:00.000Z,,3
30879,PT,1988-03-10T00:00:00.000Z,M/18,3
30879,US,1986-10-28T00:00:00.000Z,R,2
30879,US,1987-05-14T00:00:00.000Z,R,3
12508,AT,2002-01-04T00:00:00.000Z,12,4
12508,BR,2001-09-04T00:00:00.000Z,14,3
12508,DE,2002-01-03T00:00:00.000Z,12,3
12508,FR,2008-04-17T00:00:00.000Z,,5
12508,GR,2002-03-11T00:00:00.000Z,15,3
12508,JP,2001-10-06T00:00:00.000Z,PG12,4
12508,US,2001-09-07T00:00:00.000Z,R,3
75578,DE,2001-02-10T00:00:00.000Z,,3
75578,NL,2000-12-07T00:00:00.000Z,,3
75578,US,2001-10-30T00:00:00.000Z,,3
30886,DE,2018-05-04T00:00:00.000Z,16,5
30886,IE,2010-01-22T00:00:00.000Z,12,4
30886,IN,2010-01-26T00:00:00.000Z,UA,3
30886,JP,2012-10-09T00:00:00.000Z,R15+,4
30886,US,2010-01-22T00:00:00.000Z,,3
30880,US,1988-11-10T00:00:00.000Z,R,3
631020,FR,2020-09-13T00:00:00.000Z,,1
631020,FR,2021-05-06T00:00:00.000Z,12,4
631020,GB,2021-05-06T00:00:00.000Z,15,4
631020,NL,2020-01-23T00:00:00.000Z,,1
631020,PL,2019-09-18T00:00:00.000Z,16,1
631020,PL,2019-10-04T00:00:00.000Z,,3
631020,RO,2019-10-04T00:00:00.000Z,18,4
631020,UA,2020-10-09T00:00:00.000Z,,1
148142,DE,2012-05-12T00:00:00.000Z,,6
337734,AU,1987-01-02T00:00:00.000Z,,3
12498,CZ,1999-01-28T00:00:00.000Z,U,2
12498,DE,1997-09-18T00:00:00.000Z,12,3
12498,GB,1998-03-13T00:00:00.000Z,15,3
12498,GR,1996-08-30T00:00:00.000Z,16,3
12498,KR,2000-09-30T00:00:00.000Z,15,3
12498,NL,1997-08-21T00:00:00.000Z,6,3
12498,NL,2012-06-08T00:00:00.000Z,6,5
12498,NL,1999-10-05T00:00:00.000Z,6,5
12498,NL,2005-08-19T00:00:00.000Z,6,6
12498,US,1996-08-30T00:00:00.000Z,,1
12498,US,1996-11-27T00:00:00.000Z,R,2
314405,AU,2015-08-04T00:00:00.000Z,MA15+,3
314405,BR,2016-05-12T00:00:00.000Z,14,3
314405,CH,2015-07-06T00:00:00.000Z,12,4
314405,DE,2015-08-27T00:00:00.000Z,12,3
314405,ES,2015-12-11T00:00:00.000Z,16,3
314405,FR,2015-05-14T00:00:00.000Z,,1
314405,FR,2015-07-01T00:00:00.000Z,U,3
314405,GB,2016-08-08T00:00:00.000Z,15,5
314405,GR,2015-09-30T00:00:00.000Z,,2
314405,GR,2015-11-19T00:00:00.000Z,K15,3
314405,ID,2016-05-04T00:00:00.000Z,,1
314405,IE,2016-06-17T00:00:00.000Z,15,4
314405,IT,2015-05-14T00:00:00.000Z,T,3
314405,JP,2016-11-25T00:00:00.000Z,PG12,3
314405,KR,2016-11-24T00:00:00.000Z,18,3
314405,PL,2015-10-16T00:00:00.000Z,18,4
314405,PT,2016-03-31T00:00:00.000Z,M/14,3
314405,US,2015-09-04T00:00:00.000Z,R,3
314405,US,2016-09-06T00:00:00.000Z,,5
106774,CA,1977-07-29T00:00:00.000Z,,3
106774,FR,1977-08-03T00:00:00.000Z,,3
106774,US,1980-07-01T00:00:00.000Z,R,3
106774,US,2017-04-11T00:00:00.000Z,,5
463510,BG,1974-08-06T00:00:00.000Z,,3
201402,DE,2002-11-10T00:00:00.000Z,12,3
201402,DK,2002-09-27T00:00:00.000Z,A,3
106793,NL,2011-10-13T00:00:00.000Z,,3
52249,CA,2009-05-04T00:00:00.000Z,,1
52249,US,2010-01-22T00:00:00.000Z,,1
52249,US,2010-12-29T00:00:00.000Z,,3
410289,FR,2006-11-01T00:00:00.000Z,,3
12505,BR,1988-03-18T00:00:00.000Z,12,3
12505,DE,1988-05-19T00:00:00.000Z,12,3
12505,JP,1988-06-25T00:00:00.000Z,PG12,3
12505,NL,2006-08-03T00:00:00.000Z,12,5
12505,US,1988-03-17T00:00:00.000Z,PG,3
201417,AU,1999-11-17T00:00:00.000Z,,3
201417,US,2000-07-25T00:00:00.000Z,PG-13,5
796569,AZ,2007-09-05T00:00:00.000Z,,3
796569,RU,2007-06-26T00:00:00.000Z,18+,3
796569,UY,2007-04-08T00:00:00.000Z,,3
12499,CZ,1997-12-11T00:00:00.000Z,U,3
12499,DE,1997-09-18T00:00:00.000Z,6,3
12499,FR,1997-11-26T00:00:00.000Z,,3
12499,KR,1997-10-03T00:00:00.000Z,15,3
12499,NL,1997-12-04T00:00:00.000Z,6,3
12499,PT,1998-03-05T00:00:00.000Z,M/12,3
12499,US,1997-05-09T00:00:00.000Z,PG-13,3
410270,US,2016-06-03T00:00:00.000Z,NR,1
463547,ES,1986-08-18T00:00:00.000Z,,3
52265,US,2003-06-24T00:00:00.000Z,,3
52258,CH,2001-08-11T00:00:00.000Z,,1
463512,CN,1985-01-01T00:00:00.000Z,,3
75612,AE,2013-04-11T00:00:00.000Z,,3
75612,AR,2013-03-26T00:00:00.000Z,,1
75612,AR,2013-04-11T00:00:00.000Z,,3
75612,AT,2013-04-10T00:00:00.000Z,12,3
75612,AU,2013-04-10T00:00:00.000Z,M,3
75612,BE,2013-04-10T00:00:00.000Z,,3
75612,BG,2013-04-12T00:00:00.000Z,,3
75612,BR,2013-04-12T00:00:00.000Z,12,3
75612,CA,2013-04-18T00:00:00.000Z,PG,3
75612,CL,2013-04-11T00:00:00.000Z,,3
75612,CN,2013-05-10T00:00:00.000Z,,3
75612,CZ,2013-04-18T00:00:00.000Z,15+,3
75612,CZ,2013-08-21T00:00:00.000Z,,5
75612,DE,2013-04-11T00:00:00.000Z,12,3
75612,DK,2013-04-11T00:00:00.000Z,11,3
75612,EE,2013-04-12T00:00:00.000Z,,3
75612,ES,2013-04-12T00:00:00.000Z,7,3
75612,FR,2013-04-10T00:00:00.000Z,12,3
75612,FR,2016-02-01T00:00:00.000Z,,4
75612,FR,2022-09-01T00:00:00.000Z,16,4
75612,FR,2013-08-10T00:00:00.000Z,,5
75612,FR,2016-10-18T00:00:00.000Z,,5
75612,GB,2013-04-10T00:00:00.000Z,12A,3
75612,GB,2013-08-19T00:00:00.000Z,12,5
75612,GR,2013-04-18T00:00:00.000Z,Κ-12,3
75612,GR,2013-08-22T00:00:00.000Z,,5
75612,HK,2013-04-11T00:00:00.000Z,,3
75612,HU,2013-04-11T00:00:00.000Z,12,3
75612,IE,2013-04-12T00:00:00.000Z,12A,3
75612,IS,2013-04-19T00:00:00.000Z,,3
75612,IT,2013-04-11T00:00:00.000Z,T,3
75612,JP,2013-05-31T00:00:00.000Z,,3
75612,KR,2013-04-11T00:00:00.000Z,15,3
75612,KZ,2013-04-10T00:00:00.000Z,Б14,3
75612,LT,2013-04-12T00:00:00.000Z,N-13,3
75612,MX,2013-04-12T00:00:00.000Z,B,3
75612,NL,2013-04-11T00:00:00.000Z,12,3
75612,NL,2013-08-14T00:00:00.000Z,12,5
75612,NL,2015-05-25T00:00:00.000Z,12,6
75612,NO,2013-04-12T00:00:00.000Z,12,3
75612,NZ,2013-04-11T00:00:00.000Z,M,3
75612,PL,2013-04-18T00:00:00.000Z,16,3
75612,PT,2013-04-11T00:00:00.000Z,M/12,3
75612,RO,2013-04-12T00:00:00.000Z,12,3
75612,RU,2013-04-11T00:00:00.000Z,12+,3
75612,SE,2013-04-10T00:00:00.000Z,11,3
75612,SE,2013-08-21T00:00:00.000Z,11,5
75612,SE,2016-10-10T00:00:00.000Z,11,5
75612,SG,2013-04-11T00:00:00.000Z,,3
75612,SI,2013-04-11T00:00:00.000Z,,3
75612,SK,2013-04-18T00:00:00.000Z,12,3
75612,TH,2013-04-11T00:00:00.000Z,น 13+,3
75612,TR,2013-04-12T00:00:00.000Z,,3
75612,TW,2013-04-11T00:00:00.000Z,,3
75612,UA,2013-04-11T00:00:00.000Z,,3
75612,US,2013-04-19T00:00:00.000Z,PG-13,3
75612,US,2013-08-06T00:00:00.000Z,PG-13,5
75612,US,2016-08-09T00:00:00.000Z,PG-13,5
75612,VN,2013-04-12T00:00:00.000Z,,3
368891,DE,2014-06-07T00:00:00.000Z,,3
368928,NL,2016-01-29T00:00:00.000Z,,1
368928,PT,2015-10-23T00:00:00.000Z,,1
410257,CA,2016-02-20T00:00:00.000Z,G,2
12514,DE,2001-07-01T00:00:00.000Z,6,3
12514,US,2001-07-02T00:00:00.000Z,,3
12509,AT,2002-06-21T00:00:00.000Z,12,4
12509,DE,2002-06-05T00:00:00.000Z,12,3
12509,HU,2006-10-09T00:00:00.000Z,16,4
12509,JP,2003-11-01T00:00:00.000Z,R18+,4
12509,KR,2001-11-10T00:00:00.000Z,15,2
12509,US,2000-09-06T00:00:00.000Z,R,3
106754,JP,1979-01-06T00:00:00.000Z,,1
30900,ES,1979-02-26T00:00:00.000Z,18,3
30900,IT,1979-12-05T00:00:00.000Z,,3
463560,ES,1989-11-23T00:00:00.000Z,18,3
463560,SU,1990-06-12T00:00:00.000Z,,2
52255,FR,2012-03-14T00:00:00.000Z,,3
52255,VN,2011-03-18T00:00:00.000Z,,3
201447,DK,2000-10-13T00:00:00.000Z,A,3
30892,US,1972-09-13T00:00:00.000Z,PG,3
410258,ES,1979-01-01T00:00:00.000Z,18,3
12515,DE,1976-07-03T00:00:00.000Z,,6
12515,FR,1974-11-27T00:00:00.000Z,U,3
12515,PE,1976-09-01T00:00:00.000Z,,3
12515,PT,1976-08-13T00:00:00.000Z,,3
12515,US,1976-04-01T00:00:00.000Z,,3
12510,US,2001-10-10T00:00:00.000Z,,3
201383,IT,1971-08-12T00:00:00.000Z,,3
52260,BE,1985-03-14T00:00:00.000Z,,3
52260,BE,2021-11-12T00:00:00.000Z,,4
52260,FR,2021-11-12T00:00:00.000Z,16,4
52260,NL,2021-11-12T00:00:00.000Z,16,3
52260,RO,1985-03-14T00:00:00.000Z,18,3
314402,AT,2042-11-02T00:00:00.000Z,16,4
314402,CA,2015-09-11T00:00:00.000Z,,1
314402,DE,2015-12-10T00:00:00.000Z,16,3
314402,ES,2015-10-24T00:00:00.000Z,,1
314402,ES,2015-11-06T00:00:00.000Z,16,3
314402,FR,2015-05-21T00:00:00.000Z,,1
314402,FR,2015-08-26T00:00:00.000Z,U,3
314402,GB,2015-10-16T00:00:00.000Z,,1
314402,GB,2016-04-08T00:00:00.000Z,15,3
314402,GB,2016-08-08T00:00:00.000Z,,5
314402,GR,2015-11-19T00:00:00.000Z,,3
314402,HU,2015-10-29T00:00:00.000Z,16,4
314402,IE,2016-04-08T00:00:00.000Z,15,4
314402,IT,2015-10-22T00:00:00.000Z,,3
314402,JP,2016-02-12T00:00:00.000Z,G,3
314402,KR,2015-10-02T00:00:00.000Z,,1
314402,KR,2015-10-22T00:00:00.000Z,18,3
314402,PT,2016-05-12T00:00:00.000Z,M/14,3
314402,US,2015-10-16T00:00:00.000Z,,1
314402,US,2015-10-09T00:00:00.000Z,,1
314402,US,2016-05-13T00:00:00.000Z,R,3
106823,US,1971-12-10T00:00:00.000Z,,3
337741,AR,2006-06-08T00:00:00.000Z,,3
12504,DE,1983-10-28T00:00:00.000Z,16,3
12504,FR,1983-10-26T00:00:00.000Z,,3
12504,FR,2016-03-02T00:00:00.000Z,,4
12504,FR,2022-07-01T00:00:00.000Z,12,4
12504,FR,2000-10-25T00:00:00.000Z,,5
12504,FR,2020-03-01T00:00:00.000Z,,5
12504,JP,1985-05-01T00:00:00.000Z,PG12,3
725688,DE,2019-12-20T00:00:00.000Z,,4
725688,DE,2020-07-15T00:00:00.000Z,,6
725688,DE,2020-07-18T00:00:00.000Z,,6
536800,BR,1984-05-25T00:00:00.000Z,,3
106795,PT,2007-05-30T00:00:00.000Z,,3
337733,IT,1972-09-27T00:00:00.000Z,,3
30903,HK,1971-04-30T00:00:00.000Z,,3
30903,IT,1971-01-15T00:00:00.000Z,,2
30903,IT,1971-02-11T00:00:00.000Z,,3
30903,IT,1971-02-18T00:00:00.000Z,,3
30903,PL,2019-08-08T00:00:00.000Z,18,4
30903,SE,1971-09-06T00:00:00.000Z,,3
30903,TR,1971-11-23T00:00:00.000Z,,3
30903,US,1971-08-06T00:00:00.000Z,,3
30903,US,1971-08-13T00:00:00.000Z,,3
410298,US,2016-01-04T00:00:00.000Z,,6
75595,CH,2011-09-25T00:00:00.000Z,,3
75595,FR,2012-11-21T00:00:00.000Z,,3
75595,HU,2013-07-14T00:00:00.000Z,,3
75595,SE,2014-02-07T00:00:00.000Z,15,3
75595,US,2011-01-23T00:00:00.000Z,R,3
314415,ES,1972-12-11T00:00:00.000Z,,3
30893,US,1971-12-18T00:00:00.000Z,,3
106781,DE,2001-05-01T00:00:00.000Z,16,3
106781,TW,1978-03-10T00:00:00.000Z,,3
30904,US,2004-08-12T00:00:00.000Z,,3
75600,GB,2011-09-16T00:00:00.000Z,,3
52259,FR,2010-12-15T00:00:00.000Z,12,3
52259,FR,2021-09-01T00:00:00.000Z,12,4
52259,FR,2011-04-20T00:00:00.000Z,,4
52259,FR,2011-04-20T00:00:00.000Z,,5
934637,BR,2004-11-13T00:00:00.000Z,,3
934637,DK,2000-04-01T00:00:00.000Z,,2
934637,DK,2006-01-01T00:00:00.000Z,15,5
934637,FR,2004-10-06T00:00:00.000Z,18,5
12512,DE,1998-02-22T00:00:00.000Z,,1
75597,DE,1985-03-29T00:00:00.000Z,12,3
75597,US,1984-11-16T00:00:00.000Z,PG,3
817339,TR,1976-05-01T00:00:00.000Z,,3
314406,GB,2015-06-20T00:00:00.000Z,15,3
463556,ES,1987-09-03T00:00:00.000Z,,3
52274,BR,2011-10-26T00:00:00.000Z,,3
52274,DE,2011-08-04T00:00:00.000Z,16,3
52274,ES,2010-08-16T00:00:00.000Z,16,3
52274,FR,2010-12-22T00:00:00.000Z,U,3
52274,IE,2011-05-20T00:00:00.000Z,15,4
52274,IT,2011-05-13T00:00:00.000Z,VM14,3
52274,MX,2011-03-31T00:00:00.000Z,B-15,4
52274,PT,2011-09-22T00:00:00.000Z,M/16,3
52274,US,2010-10-29T00:00:00.000Z,NR,3
75605,US,2002-12-03T00:00:00.000Z,R,3
30890,BR,1987-06-11T00:00:00.000Z,14 anos,3
30890,FR,1987-05-16T00:00:00.000Z,,1
30890,IE,1987-07-31T00:00:00.000Z,PG,3
30890,IT,1987-05-20T00:00:00.000Z,,3
30890,NL,1987-10-15T00:00:00.000Z,6,3
30890,NL,2007-10-10T00:00:00.000Z,6,5
30890,PT,1987-08-28T00:00:00.000Z,M/12,3
30890,SK,1996-12-09T00:00:00.000Z,12,6
30890,US,1987-01-24T00:00:00.000Z,,1
30890,US,1987-01-30T00:00:00.000Z,PG,3
30910,US,1998-01-01T00:00:00.000Z,,3
148178,BR,2012-03-30T00:00:00.000Z,,3
75598,IT,2008-10-03T00:00:00.000Z,,3
75598,US,2008-10-03T00:00:00.000Z,PG-13,3
75630,IT,1975-04-23T00:00:00.000Z,,3
314404,BG,2015-12-18T00:00:00.000Z,,3
314404,BR,2016-05-05T00:00:00.000Z,14,3
314404,CA,2015-10-01T00:00:00.000Z,,1
314404,CN,2015-04-16T00:00:00.000Z,,1
314404,CZ,2015-07-04T00:00:00.000Z,,1
314404,DE,2015-06-30T00:00:00.000Z,,1
314404,ES,2017-04-28T00:00:00.000Z,,3
314404,FR,2015-06-10T00:00:00.000Z,,3
314404,GR,2015-12-31T00:00:00.000Z,,3
314404,IT,2015-02-20T00:00:00.000Z,T,1
314404,IT,2015-02-26T00:00:00.000Z,T,3
314404,PL,2016-04-03T00:00:00.000Z,,3
314404,PT,2016-07-14T00:00:00.000Z,,3
314404,RU,2015-09-24T00:00:00.000Z,16+,3
314404,SE,2016-01-29T00:00:00.000Z,,1
314404,US,2015-04-20T00:00:00.000Z,,1
12513,CA,2002-09-06T00:00:00.000Z,,1
12513,FR,2002-05-16T00:00:00.000Z,,1
12513,FR,2002-06-26T00:00:00.000Z,U,3
12513,SE,2003-01-30T00:00:00.000Z,,1
106845,GB,2015-12-31T00:00:00.000Z,,3
106845,US,2015-10-16T00:00:00.000Z,R,3
30898,US,1998-11-04T00:00:00.000Z,,3
368942,AT,2016-10-21T00:00:00.000Z,12,4
368942,BR,2017-04-27T00:00:00.000Z,12,4
368942,CA,2017-05-05T00:00:00.000Z,,3
368942,DE,2016-02-14T00:00:00.000Z,12,1
368942,ES,2016-10-07T00:00:00.000Z,,3
368942,FR,2017-05-03T00:00:00.000Z,,3
368942,GB,2017-04-07T00:00:00.000Z,12A,3
368942,GR,2017-06-01T00:00:00.000Z,,3
368942,IE,2017-04-07T00:00:00.000Z,12,4
368942,JP,2017-07-29T00:00:00.000Z,G,4
368942,KR,2017-11-23T00:00:00.000Z,,3
368942,UA,2017-11-23T00:00:00.000Z,,3
368942,US,2017-01-11T00:00:00.000Z,,1
368942,US,2017-07-11T00:00:00.000Z,,5
12520,AU,1996-06-06T00:00:00.000Z,M,3
12520,CA,1995-09-08T00:00:00.000Z,,3
12520,FR,1996-08-07T00:00:00.000Z,U,3
12520,GR,1996-07-31T00:00:00.000Z,,3
12520,US,1996-04-04T00:00:00.000Z,R,3
148172,CA,2001-09-10T00:00:00.000Z,,3
368955,US,2008-01-18T00:00:00.000Z,NR,3
293055,BE,1975-12-12T00:00:00.000Z,,3
293055,FR,2021-11-19T00:00:00.000Z,12,4
293055,NL,1976-02-26T00:00:00.000Z,,3
410331,CN,2018-10-11T00:00:00.000Z,,1
410331,FR,2018-10-17T00:00:00.000Z,,3
410331,IE,2018-10-19T00:00:00.000Z,16,4
410331,IN,2018-10-17T00:00:00.000Z,A,3
410331,MY,2018-10-17T00:00:00.000Z,18SG,3
201419,US,2013-06-18T00:00:00.000Z,,1
201419,US,2014-06-20T00:00:00.000Z,,2
201445,US,1996-01-18T00:00:00.000Z,,1
201445,US,1996-04-20T00:00:00.000Z,,2
201445,US,1996-03-01T00:00:00.000Z,,2
201474,BR,1973-10-26T00:00:00.000Z,,3
30895,ES,1983-09-19T00:00:00.000Z,12,3
410363,HU,2009-01-01T00:00:00.000Z,,1
12511,FR,2005-03-16T00:00:00.000Z,,3
12511,IL,2004-12-09T00:00:00.000Z,,3
12511,US,2009-12-20T00:00:00.000Z,,3
368960,VE,1983-10-26T00:00:00.000Z,,3
106852,FR,2009-05-19T00:00:00.000Z,,3
337761,HU,1978-01-12T00:00:00.000Z,,3
337761,RO,1975-12-22T00:00:00.000Z,,3
368951,CL,2014-02-13T00:00:00.000Z,,3
274666,BR,2016-08-18T00:00:00.000Z,,3
274666,FR,2014-05-21T00:00:00.000Z,,1
274666,FR,2014-11-26T00:00:00.000Z,,3
148194,DE,2012-09-27T00:00:00.000Z,12,3
148194,US,2011-10-03T00:00:00.000Z,,3
201426,GB,2014-05-12T00:00:00.000Z,15,3
201426,IE,2013-10-25T00:00:00.000Z,15,4
201426,US,2013-06-18T00:00:00.000Z,NR,3
30921,US,1994-07-27T00:00:00.000Z,R,3
75622,CA,2011-09-10T00:00:00.000Z,,1
75622,CA,2012-02-24T00:00:00.000Z,,2
75622,DE,2012-07-09T00:00:00.000Z,16,3
75622,ES,2011-09-21T00:00:00.000Z,,1
75622,FR,2013-07-03T00:00:00.000Z,12,3
75622,GB,2012-02-24T00:00:00.000Z,15,3
75622,GB,2012-07-09T00:00:00.000Z,15,5
75622,GR,2012-06-28T00:00:00.000Z,Κ-15,3
75622,HU,2013-03-07T00:00:00.000Z,18,4
75622,IE,2011-11-23T00:00:00.000Z,15,4
75622,IT,2013-11-06T00:00:00.000Z,,3
75622,US,2011-11-23T00:00:00.000Z,R,3
576552,US,2019-03-10T00:00:00.000Z,,1
52284,TR,2008-10-24T00:00:00.000Z,,3
631117,DE,2010-04-30T00:00:00.000Z,18,5
337758,CZ,2016-03-21T00:00:00.000Z,,3
337758,MK,2015-04-17T00:00:00.000Z,,3
30924,DE,1980-11-21T00:00:00.000Z,18,3
30924,NL,1980-08-14T00:00:00.000Z,,3
30924,US,1980-10-18T00:00:00.000Z,R,3
463594,US,2018-01-01T00:00:00.000Z,,4
148188,AU,1979-01-01T00:00:00.000Z,,3
148188,IT,1972-12-20T00:00:00.000Z,,3
12524,AR,2002-04-25T00:00:00.000Z,,3
12524,AU,2000-09-21T00:00:00.000Z,,3
12524,CA,2000-01-21T00:00:00.000Z,,3
12524,CL,2001-02-15T00:00:00.000Z,,3
12524,DE,2000-09-10T00:00:00.000Z,16,3
12524,ES,2004-01-23T00:00:00.000Z,,3
12524,FR,2001-02-14T00:00:00.000Z,,3
12524,GB,2000-09-01T00:00:00.000Z,18,3
12524,GR,2002-04-19T00:00:00.000Z,,3
12524,HU,2000-10-05T00:00:00.000Z,,3
12524,IL,2000-09-28T00:00:00.000Z,,3
12524,IT,2000-03-24T00:00:00.000Z,,3
12524,JP,2000-11-25T00:00:00.000Z,,3
12524,NL,2001-06-21T00:00:00.000Z,,3
12524,NO,2004-06-09T00:00:00.000Z,,3
12524,NZ,2000-09-07T00:00:00.000Z,,3
12524,PE,2001-12-25T00:00:00.000Z,,3
12524,PH,2003-04-23T00:00:00.000Z,,3
12524,PL,2000-11-24T00:00:00.000Z,,3
12524,PR,2000-01-26T00:00:00.000Z,,3
12524,US,1999-12-25T00:00:00.000Z,R,3
12524,VE,2004-01-14T00:00:00.000Z,,3
201453,PL,1990-06-15T00:00:00.000Z,TV,3
30901,DE,2018-11-30T00:00:00.000Z,16,5
30901,DE,2002-02-28T00:00:00.000Z,16,5
30901,IT,1972-02-28T00:00:00.000Z,,3
30901,US,1976-08-13T00:00:00.000Z,R,3
293069,CH,2014-10-01T00:00:00.000Z,18,4
293069,DE,2014-07-02T00:00:00.000Z,,1
293069,DE,2015-05-25T00:00:00.000Z,,3
293069,ES,2015-09-25T00:00:00.000Z,12,3
293069,RO,2015-05-25T00:00:00.000Z,18+,3
12518,DE,1992-10-16T00:00:00.000Z,6,3
12518,GB,1992-10-14T00:00:00.000Z,15,3
12518,GR,1992-10-30T00:00:00.000Z,13,3
12518,PT,1993-02-13T00:00:00.000Z,M/12,3
12518,US,1992-08-28T00:00:00.000Z,PG-13,3
463593,AU,2017-10-21T00:00:00.000Z,,3
463593,FR,2018-05-02T00:00:00.000Z,,3
463593,NZ,2017-10-21T00:00:00.000Z,,3
30926,US,1996-10-07T00:00:00.000Z,R,3
106838,DE,1978-10-01T00:00:00.000Z,6,6
106838,IT,1981-03-15T00:00:00.000Z,,3
410344,AU,2017-07-16T00:00:00.000Z,E,3
410354,IT,1998-04-17T00:00:00.000Z,,3
12517,BE,2005-03-09T00:00:00.000Z,,3
12517,CA,2004-09-14T00:00:00.000Z,,1
12517,FR,2004-05-18T00:00:00.000Z,,1
12517,FR,2005-03-16T00:00:00.000Z,,3
12517,JP,2006-03-18T00:00:00.000Z,R15+,4
12517,US,2006-08-11T00:00:00.000Z,,3
52277,DE,2001-12-01T00:00:00.000Z,12,6
52277,IS,2001-10-20T00:00:00.000Z,,3
52273,CA,2001-12-26T00:00:00.000Z,,3
52273,DE,2001-12-26T00:00:00.000Z,16,3
52273,FR,2001-05-12T00:00:00.000Z,,3
52273,US,2002-02-26T00:00:00.000Z,R,5
106837,US,1996-10-01T00:00:00.000Z,,3
30929,DE,1974-11-10T00:00:00.000Z,16,3
30929,GB,1974-11-14T00:00:00.000Z,18,3
30929,JP,1975-07-18T00:00:00.000Z,,3
30929,US,1974-05-22T00:00:00.000Z,,2
30929,US,1974-09-25T00:00:00.000Z,R,3
148210,US,2007-02-20T00:00:00.000Z,PG,3
862065,IT,2005-04-01T00:00:00.000Z,,3
106876,GB,1977-12-26T00:00:00.000Z,18,3
106876,GB,2012-05-28T00:00:00.000Z,18,5
75627,PH,2008-07-11T00:00:00.000Z,,1
75628,PH,1980-12-25T00:00:00.000Z,,3
75628,SE,1984-05-25T00:00:00.000Z,,3
75628,US,1984-09-19T00:00:00.000Z,,3
410359,CZ,2013-09-19T00:00:00.000Z,,3
410359,SK,2013-05-16T00:00:00.000Z,,3
12521,AT,2033-01-25T00:00:00.000Z,16,3
12521,DE,1990-05-10T00:00:00.000Z,18,3
12521,FR,1990-01-31T00:00:00.000Z,12,3
12521,GB,2016-12-05T00:00:00.000Z,18,5
12521,KR,1989-03-23T00:00:00.000Z,15,3
12521,NL,1990-06-01T00:00:00.000Z,16,3
12521,NL,2007-10-01T00:00:00.000Z,16,5
12521,US,1989-10-27T00:00:00.000Z,R,3
12528,AU,1982-04-23T00:00:00.000Z,,3
12528,CA,1981-10-22T00:00:00.000Z,18A,3
12528,DE,1984-04-06T00:00:00.000Z,16,3
