movie_id,genre_id,genre_name
16781,35,Comedy
16781,10749,Romance
451474,99,Documentary
278914,35,Comedy
641370,28,Action
641370,12,Adventure
641370,878,Science Fiction
37272,18,Drama
37272,10749,Romance
252845,18,Drama
37265,35,Comedy
37265,18,Drama
82437,99,Documentary
189332,53,Thriller
189332,18,Drama
189337,18,Drama
189348,18,Drama
189348,10749,Romance
817,12,Adventure
817,35,Comedy
817,80,Crime
817,878,Science Fiction
82414,18,Drama
58454,18,Drama
561557,14,Fantasy
561557,12,Adventure
515031,18,Drama
641373,10751,Family
58485,18,Drama
344556,80,Crime
344556,18,Drama
344556,9648,Mystery
515042,99,Documentary
515042,12,Adventure
117036,99,Documentary
641338,99,Documentary
117011,99,Documentary
515001,35,Comedy
515001,10752,War
515001,18,Drama
811,12,Adventure
811,878,Science Fiction
561570,27,Horror
82447,35,Comedy
82447,18,Drama
252879,35,Comedy
252879,18,Drama
262952,18,Drama
189353,27,Horror
189353,53,Thriller
189353,878,Science Fiction
58462,18,Drama
58462,10749,Romance
16784,35,Comedy
813,35,Comedy
16771,35,Comedy
16771,18,Drama
16771,10749,Romance
82432,35,Comedy
82432,18,Drama
82432,10749,Romance
16785,27,Horror
320609,10751,Family
320609,10402,Music
515029,18,Drama
82430,14,Fantasy
82430,878,Science Fiction
82430,10751,Family
58492,35,Comedy
58492,99,Documentary
82448,18,Drama
82448,36,History
82448,10752,War
814,35,Comedy
814,27,Horror
189340,18,Drama
262958,36,History
262958,18,Drama
82431,27,Horror
82431,53,Thriller
82431,80,Crime
82431,18,Drama
58476,28,Action
58476,18,Drama
82449,18,Drama
451500,35,Comedy
278917,10752,War
58495,53,Thriller
58495,9648,Mystery
58495,10749,Romance
117071,18,Drama
117071,35,Comedy
816,878,Science Fiction
816,35,Comedy
816,80,Crime
515049,18,Drama
820,18,Drama
820,53,Thriller
820,36,History
278924,28,Action
278924,80,Crime
278924,53,Thriller
117052,99,Documentary
606752,99,Documentary
606752,10402,Music
189341,18,Drama
117116,35,Comedy
189343,35,Comedy
189343,14,Fantasy
561565,99,Documentary
58473,18,Drama
58473,10770,TV Movie
252901,35,Comedy
58497,35,Comedy
58497,10749,Romance
82465,18,Drama
82465,9648,Mystery
82465,53,Thriller
37291,18,Drama
37291,35,Comedy
37291,10749,Romance
37284,27,Horror
582763,18,Drama
582763,35,Comedy
515052,18,Drama
117058,28,Action
117058,10749,Romance
515047,35,Comedy
515047,80,Crime
515047,18,Drama
37304,18,Drama
37304,35,Comedy
37304,10749,Romance
58498,28,Action
58498,35,Comedy
58498,18,Drama
824,18,Drama
824,10749,Romance
824,10402,Music
189346,18,Drama
819,80,Crime
819,18,Drama
819,53,Thriller
262973,35,Comedy
262973,9648,Mystery
262973,10749,Romance
262973,53,Thriller
541071,27,Horror
541071,53,Thriller
37288,18,Drama
252887,18,Drama
379275,10749,Romance
379275,35,Comedy
58477,27,Horror
58493,99,Documentary
834,14,Fantasy
834,28,Action
834,53,Thriller
252945,18,Drama
252945,36,History
252945,10749,Romance
58509,18,Drama
58509,35,Comedy
189351,18,Drama
16791,12,Adventure
16791,14,Fantasy
16791,10751,Family
278925,53,Thriller
515114,10402,Music
515114,18,Drama
58483,18,Drama
299461,18,Drama
299461,14,Fantasy
299461,878,Science Fiction
515050,18,Drama
823,16,Animation
823,18,Drama
823,10749,Romance
823,53,Thriller
823,878,Science Fiction
278939,10749,Romance
278939,12,Adventure
278939,80,Crime
278939,18,Drama
344591,18,Drama
344591,14,Fantasy
818,35,Comedy
818,80,Crime
818,878,Science Fiction
451499,18,Drama
451499,35,Comedy
451499,10751,Family
379240,28,Action
379240,35,Comedy
379240,18,Drama
58511,99,Documentary
82450,53,Thriller
82450,28,Action
82450,18,Drama
320637,18,Drama
320637,99,Documentary
451504,35,Comedy
344612,27,Horror
344612,35,Comedy
262982,28,Action
262982,18,Drama
262982,53,Thriller
262982,37,Western
262982,80,Crime
262982,12,Adventure
117098,18,Drama
117098,35,Comedy
117098,10749,Romance
252937,99,Documentary
252937,10751,Family
117144,27,Horror
117144,18,Drama
117144,80,Crime
299441,18,Drama
299441,10751,Family
82469,35,Comedy
82469,28,Action
278929,10751,Family
278929,35,Comedy
278929,18,Drama
58496,99,Documentary
379300,53,Thriller
379300,14,Fantasy
320638,35,Comedy
320638,18,Drama
320638,10749,Romance
825,35,Comedy
825,18,Drama
825,10749,Romance
58510,18,Drama
58510,36,History
117134,35,Comedy
117134,10749,Romance
117134,18,Drama
117129,35,Comedy
117129,18,Drama
299464,53,Thriller
299464,80,Crime
82451,10752,War
82451,35,Comedy
117170,35,Comedy
117170,18,Drama
37302,18,Drama
37302,14,Fantasy
37302,878,Science Fiction
37302,53,Thriller
82477,28,Action
82477,53,Thriller
278951,35,Comedy
278951,10402,Music
37296,35,Comedy
189362,18,Drama
189362,10749,Romance
189362,53,Thriller
189361,18,Drama
37332,99,Documentary
37345,35,Comedy
37345,18,Drama
37345,36,History
37345,9648,Mystery
16790,28,Action
16790,12,Adventure
16790,35,Comedy
16790,10751,Family
379284,35,Comedy
451563,10749,Romance
451563,35,Comedy
1049400,12,Adventure
1049400,35,Comedy
1049400,10751,Family
253006,10751,Family
37334,18,Drama
37334,10749,Romance
37346,18,Drama
641425,18,Drama
641425,53,Thriller
561596,18,Drama
561596,10770,TV Movie
344621,18,Drama
117177,99,Documentary
253018,18,Drama
253018,10749,Romance
829,80,Crime
829,18,Drama
829,9648,Mystery
829,53,Thriller
189366,36,History
189366,18,Drama
16820,28,Action
16820,53,Thriller
320660,18,Drama
320660,10749,Romance
320660,35,Comedy
82466,35,Comedy
82466,27,Horror
82466,53,Thriller
253009,10402,Music
253009,10749,Romance
117179,35,Comedy
117179,10749,Romance
541100,27,Horror
541100,9648,Mystery
846,9648,Mystery
846,878,Science Fiction
846,53,Thriller
37307,10770,TV Movie
37307,37,Western
16821,35,Comedy
837,27,Horror
837,878,Science Fiction
837,9648,Mystery
117192,37,Western
117192,12,Adventure
117192,28,Action
189365,36,History
189363,35,Comedy
253007,35,Comedy
842,18,Drama
842,36,History
842,53,Thriller
842,80,Crime
16814,35,Comedy
16814,10749,Romance
838,35,Comedy
838,18,Drama
16800,99,Documentary
82471,35,Comedy
713727,99,Documentary
16804,18,Drama
848,14,Fantasy
848,12,Adventure
16825,9648,Mystery
16825,53,Thriller
253031,18,Drama
253031,10749,Romance
253031,10752,War
299511,10751,Family
299511,99,Documentary
299511,12,Adventure
253014,18,Drama
253014,10749,Romance
253014,10752,War
58529,18,Drama
253012,35,Comedy
253012,10751,Family
379315,18,Drama
58522,35,Comedy
840,878,Science Fiction
840,18,Drama
16806,35,Comedy
16806,80,Crime
82487,35,Comedy
82487,18,Drama
379307,18,Drama
515158,18,Drama
515158,10749,Romance
278978,18,Drama
189452,35,Comedy
189387,27,Horror
379316,53,Thriller
379316,27,Horror
58526,35,Comedy
82472,80,Crime
82472,28,Action
82472,18,Drama
82472,53,Thriller
82484,35,Comedy
58512,18,Drama
16808,10751,Family
16808,16,Animation
16808,28,Action
16808,12,Adventure
16808,14,Fantasy
16808,878,Science Fiction
58517,99,Documentary
189457,35,Comedy
189457,10402,Music
253020,10752,War
253020,36,History
253020,18,Drama
344615,35,Comedy
344615,18,Drama
344615,10751,Family
189429,35,Comedy
515185,99,Documentary
82478,35,Comedy
849,28,Action
849,12,Adventure
849,14,Fantasy
849,878,Science Fiction
58519,35,Comedy
841,28,Action
841,878,Science Fiction
841,12,Adventure
37339,99,Documentary
37339,12,Adventure
541118,18,Drama
844,18,Drama
844,878,Science Fiction
844,10749,Romance
379343,18,Drama
58547,35,Comedy
58547,18,Drama
58518,35,Comedy
58518,10749,Romance
379318,18,Drama
82489,35,Comedy
82489,10749,Romance
82489,10751,Family
253025,18,Drama
58521,12,Adventure
58521,14,Fantasy
16843,27,Horror
16843,53,Thriller
515195,35,Comedy
515195,14,Fantasy
515195,10402,Music
515195,10749,Romance
843,18,Drama
843,10749,Romance
117207,9648,Mystery
853,18,Drama
853,10752,War
853,36,History
853,10749,Romance
278958,53,Thriller
117202,18,Drama
117202,10749,Romance
37351,35,Comedy
37351,80,Crime
37351,9648,Mystery
253041,37,Western
253041,35,Comedy
253041,10749,Romance
253058,18,Drama
253058,10752,War
82482,35,Comedy
82485,28,Action
82485,53,Thriller
82485,80,Crime
854,10749,Romance
854,35,Comedy
854,80,Crime
854,14,Fantasy
299508,18,Drama
299508,10751,Family
299508,10749,Romance
299508,35,Comedy
189461,18,Drama
189478,28,Action
189478,35,Comedy
189478,18,Drama
850,35,Comedy
850,10751,Family
253038,18,Drama
253038,10749,Romance
253038,10752,War
82501,18,Drama
82501,9648,Mystery
82501,53,Thriller
847,28,Action
847,12,Adventure
847,14,Fantasy
561672,28,Action
189483,18,Drama
189483,80,Crime
189465,18,Drama
189465,35,Comedy
58558,10402,Music
58558,18,Drama
299510,99,Documentary
253061,35,Comedy
379359,35,Comedy
379359,10751,Family
525138,18,Drama
525138,10749,Romance
117193,10749,Romance
117193,18,Drama
299541,10402,Music
299541,18,Drama
379342,18,Drama
58545,35,Comedy
58545,18,Drama
58545,9648,Mystery
117209,18,Drama
82492,53,Thriller
82492,18,Drama
299514,18,Drama
299514,35,Comedy
58531,18,Drama
379345,18,Drama
16846,35,Comedy
16846,27,Horror
16846,14,Fantasy
58557,35,Comedy
58557,18,Drama
515193,10402,Music
253055,18,Drama
117217,12,Adventure
117217,18,Drama
117217,10751,Family
278986,18,Drama
515219,99,Documentary
515219,18,Drama
58542,35,Comedy
58542,14,Fantasy
58542,10402,Music
379344,35,Comedy
253060,35,Comedy
860,53,Thriller
860,878,Science Fiction
860,18,Drama
16851,28,Action
16851,80,Crime
16851,53,Thriller
16841,35,Comedy
16841,18,Drama
855,28,Action
855,10752,War
855,36,History
320709,18,Drama
189472,35,Comedy
865,28,Action
865,878,Science Fiction
865,53,Thriller
865,80,Crime
16857,35,Comedy
16857,18,Drama
58555,35,Comedy
82511,18,Drama
379351,18,Drama
344654,18,Drama
299534,12,Adventure
299534,878,Science Fiction
299534,28,Action
117222,18,Drama
117222,35,Comedy
117222,10770,TV Movie
253081,18,Drama
866,18,Drama
866,14,Fantasy
857,18,Drama
857,36,History
857,10752,War
451657,18,Drama
451657,53,Thriller
58556,35,Comedy
82495,28,Action
82495,53,Thriller
82495,878,Science Fiction
451618,18,Drama
451618,10402,Music
867,18,Drama
867,53,Thriller
278985,18,Drama
278985,10770,TV Movie
16867,80,Crime
16867,18,Drama
189484,18,Drama
37414,80,Crime
37414,18,Drama
37414,53,Thriller
16858,18,Drama
451664,18,Drama
82505,27,Horror
82505,53,Thriller
299536,12,Adventure
299536,28,Action
299536,878,Science Fiction
868,80,Crime
868,18,Drama
58574,12,Adventure
58574,28,Action
58574,80,Crime
58574,9648,Mystery
58550,18,Drama
58550,10749,Romance
117214,35,Comedy
117214,18,Drama
117214,36,History
82520,18,Drama
641510,18,Drama
641510,53,Thriller
117237,10751,Family
117237,35,Comedy
344641,18,Drama
858,35,Comedy
858,18,Drama
858,10749,Romance
253120,35,Comedy
253120,10749,Romance
253120,18,Drama
859,18,Drama
859,10749,Romance
299537,28,Action
299537,12,Adventure
299537,878,Science Fiction
278989,12,Adventure
278989,28,Action
16849,18,Drama
82507,27,Horror
82507,53,Thriller
82507,9648,Mystery
451642,99,Documentary
37418,99,Documentary
117233,35,Comedy
117233,18,Drama
515272,35,Comedy
253065,18,Drama
253065,35,Comedy
253065,10402,Music
582873,10749,Romance
582873,18,Drama
82509,53,Thriller
82509,80,Crime
82509,27,Horror
451676,18,Drama
37403,28,Action
37403,80,Crime
37403,18,Drama
279019,10402,Music
279019,99,Documentary
117215,14,Fantasy
117215,10749,Romance
582868,18,Drama
253080,35,Comedy
451644,14,Fantasy
451644,12,Adventure
37415,80,Crime
37415,18,Drama
37415,53,Thriller
253078,18,Drama
253078,36,History
253078,10749,Romance
873,18,Drama
873,36,History
16852,28,Action
16852,18,Drama
16852,36,History
582871,35,Comedy
37405,18,Drama
451654,9648,Mystery
451654,53,Thriller
451654,27,Horror
451654,14,Fantasy
16875,35,Comedy
880,18,Drama
880,35,Comedy
58559,18,Drama
82510,35,Comedy
862,16,Animation
862,12,Adventure
862,10751,Family
862,35,Comedy
451691,99,Documentary
37427,18,Drama
299553,53,Thriller
582857,18,Drama
582857,10751,Family
1311592,18,Drama
861,28,Action
861,12,Adventure
861,878,Science Fiction
82529,18,Drama
16885,80,Crime
16885,18,Drama
515279,18,Drama
37410,35,Comedy
37410,18,Drama
561699,28,Action
561699,12,Adventure
561699,53,Thriller
253139,18,Drama
253139,99,Documentary
16853,18,Drama
16853,28,Action
16886,35,Comedy
253112,35,Comedy
515248,35,Comedy
515248,10749,Romance
320736,18,Drama
117251,28,Action
117251,18,Drama
117251,53,Thriller
379363,99,Documentary
884,18,Drama
82512,18,Drama
82512,35,Comedy
117259,35,Comedy
117259,18,Drama
451670,99,Documentary
16887,9648,Mystery
16887,80,Crime
16887,18,Drama
58576,18,Drama
561723,18,Drama
58587,36,History
58570,28,Action
58570,18,Drama
58570,53,Thriller
451732,27,Horror
451732,18,Drama
82518,18,Drama
16871,27,Horror
16871,53,Thriller
525176,27,Horror
299557,18,Drama
189542,28,Action
189542,35,Comedy
189542,10749,Romance
189542,18,Drama
515286,99,Documentary
82533,35,Comedy
82533,18,Drama
82533,10749,Romance
253129,35,Comedy
253129,18,Drama
889,35,Comedy
889,10751,Family
889,10749,Romance
870,18,Drama
870,10749,Romance
16889,35,Comedy
451735,99,Documentary
451735,10402,Music
299559,53,Thriller
299559,28,Action
299559,35,Comedy
16869,18,Drama
16869,53,Thriller
16869,10752,War
606834,99,Documentary
82525,80,Crime
82525,18,Drama
82525,53,Thriller
37429,36,History
37429,18,Drama
82523,35,Comedy
82523,18,Drama
82523,10749,Romance
16890,10749,Romance
16890,18,Drama
16890,10402,Music
37419,18,Drama
16882,27,Horror
16882,9648,Mystery
117238,18,Drama
451749,18,Drama
37447,99,Documentary
82532,18,Drama
82532,35,Comedy
451680,99,Documentary
451680,36,History
451680,10402,Music
16891,35,Comedy
16891,28,Action
37431,28,Action
37431,80,Crime
37431,53,Thriller
253134,35,Comedy
582876,18,Drama
582876,36,History
117263,28,Action
117263,53,Thriller
16894,18,Drama
263014,18,Drama
263014,10751,Family
263014,10752,War
253143,99,Documentary
253143,10752,War
451751,53,Thriller
451751,18,Drama
451751,10402,Music
117245,10749,Romance
117245,80,Crime
117245,18,Drama
82537,35,Comedy
892,35,Comedy
892,878,Science Fiction
892,14,Fantasy
253154,18,Drama
58586,35,Comedy
117262,35,Comedy
117262,18,Drama
893,18,Drama
279039,18,Drama
117266,12,Adventure
117266,99,Documentary
82558,9648,Mystery
82558,53,Thriller
882,12,Adventure
713896,35,Comedy
37423,35,Comedy
82542,35,Comedy
189574,35,Comedy
58605,18,Drama
58605,53,Thriller
58595,12,Adventure
58595,14,Fantasy
58595,18,Drama
16884,35,Comedy
582880,35,Comedy
582880,10402,Music
582880,10749,Romance
713898,36,History
713898,37,Western
713898,18,Drama
641549,10752,War
641549,18,Drama
641549,10749,Romance
320752,28,Action
320752,80,Crime
320752,18,Drama
82545,18,Drama
82545,10749,Romance
713902,99,Documentary
253161,18,Drama
881,18,Drama
891,18,Drama
891,36,History
891,9648,Mystery
891,53,Thriller
525183,35,Comedy
525183,18,Drama
320735,10751,Family
320735,14,Fantasy
320735,12,Adventure
320735,878,Science Fiction
37473,18,Drama
16888,35,Comedy
299593,27,Horror
37438,12,Adventure
37438,35,Comedy
37438,80,Crime
37438,18,Drama
537438,18,Drama
537438,10749,Romance
515325,99,Documentary
37446,18,Drama
976062,99,Documentary
379411,18,Drama
894,18,Drama
894,80,Crime
582883,35,Comedy
582883,27,Horror
58597,99,Documentary
189635,18,Drama
890,18,Drama
117269,18,Drama
117269,10402,Music
117269,10749,Romance
82550,18,Drama
37455,80,Crime
37455,53,Thriller
37455,18,Drama
253185,28,Action
379423,99,Documentary
379423,18,Drama
82564,12,Adventure
82564,10751,Family
82564,14,Fantasy
451764,18,Drama
82565,18,Drama
82565,99,Documentary
82552,18,Drama
82552,80,Crime
379441,10751,Family
379441,18,Drama
515333,18,Drama
117319,28,Action
117319,53,Thriller
253192,35,Comedy
58596,18,Drama
344701,18,Drama
451765,10749,Romance
451765,18,Drama
541192,18,Drama
451834,18,Drama
58615,35,Comedy
582886,35,Comedy
253195,80,Crime
253195,53,Thriller
117334,10749,Romance
117334,18,Drama
299608,28,Action
606856,12,Adventure
606856,10751,Family
117300,27,Horror
117316,18,Drama
117316,10749,Romance
117316,53,Thriller
713981,10749,Romance
117303,18,Drama
515350,18,Drama
16899,35,Comedy
16899,10749,Romance
189680,10751,Family
189680,35,Comedy
189680,10402,Music
582890,18,Drama
524394,99,Documentary
117330,10749,Romance
117330,35,Comedy
117330,18,Drama
515339,18,Drama
515339,10749,Romance
58619,18,Drama
895,18,Drama
895,36,History
344715,14,Fantasy
344715,28,Action
37471,18,Drama
37471,27,Horror
37471,10749,Romance
541187,18,Drama
541187,10749,Romance
641620,99,Documentary
37472,28,Action
37472,36,History
37472,18,Drama
582907,18,Drama
908,10749,Romance
908,35,Comedy
117343,18,Drama
117343,10749,Romance
451827,18,Drama
921,10749,Romance
921,18,Drama
921,36,History
16921,27,Horror
16921,53,Thriller
279047,35,Comedy
37477,99,Documentary
117345,18,Drama
117345,14,Fantasy
117345,10749,Romance
913,18,Drama
913,80,Crime
913,10749,Romance
582897,35,Comedy
582897,18,Drama
16916,10749,Romance
16916,35,Comedy
16916,18,Drama
82566,18,Drama
117326,28,Action
117326,27,Horror
117326,878,Science Fiction
515348,10752,War
515348,18,Drama
902,14,Fantasy
902,878,Science Fiction
902,12,Adventure
37478,99,Documentary
117335,28,Action
117335,53,Thriller
117335,80,Crime
117335,10749,Romance
58626,28,Action
58626,53,Thriller
263033,35,Comedy
263033,18,Drama
541194,35,Comedy
918,35,Comedy
918,10749,Romance
37474,99,Documentary
299618,35,Comedy
58613,35,Comedy
37479,99,Documentary
344741,35,Comedy
58611,35,Comedy
253205,27,Horror
253205,53,Thriller
58614,35,Comedy
82618,35,Comedy
82618,18,Drama
379502,18,Drama
451877,18,Drama
451877,878,Science Fiction
451877,9648,Mystery
787339,35,Comedy
189718,18,Drama
16909,878,Science Fiction
16909,53,Thriller
58623,27,Horror
58623,53,Thriller
253210,35,Comedy
37476,18,Drama
37476,10749,Romance
117356,18,Drama
117356,28,Action
117356,53,Thriller
117356,80,Crime
582903,18,Drama
525208,10751,Family
777496,18,Drama
451899,18,Drama
451899,36,History
16915,27,Horror
189725,28,Action
117361,16,Animation
117361,10751,Family
117361,28,Action
117361,12,Adventure
924,28,Action
924,27,Horror
924,18,Drama
525213,35,Comedy
525213,18,Drama
713986,18,Drama
713986,35,Comedy
713986,10749,Romance
451892,18,Drama
451892,10752,War
451892,36,History
37497,18,Drama
58633,18,Drama
82624,18,Drama
922,18,Drama
922,14,Fantasy
922,37,Western
82578,28,Action
82578,12,Adventure
82578,18,Drama
82578,36,History
253239,18,Drama
253239,36,History
253239,10752,War
928,35,Comedy
928,27,Horror
928,14,Fantasy
16923,14,Fantasy
16923,28,Action
16923,12,Adventure
714007,99,Documentary
82626,18,Drama
82626,35,Comedy
82626,10749,Romance
82626,10751,Family
253213,35,Comedy
82620,99,Documentary
82592,18,Drama
82592,9648,Mystery
82592,53,Thriller
37495,35,Comedy
37495,80,Crime
37495,18,Drama
16926,28,Action
16926,37,Western
16926,10770,TV Movie
37498,28,Action
37498,80,Crime
37498,53,Thriller
117342,35,Comedy
117342,878,Science Fiction
923,27,Horror
253246,18,Drama
515387,27,Horror
515387,35,Comedy
515361,99,Documentary
344753,99,Documentary
299641,35,Comedy
16919,99,Documentary
16919,10402,Music
451914,12,Adventure
451914,28,Action
451914,35,Comedy
253252,35,Comedy
37480,99,Documentary
541215,18,Drama
37502,878,Science Fiction
37502,28,Action
37502,35,Comedy
37502,12,Adventure
16941,35,Comedy
16941,80,Crime
16941,18,Drama
925,18,Drama
37486,18,Drama
582922,18,Drama
253232,35,Comedy
16930,35,Comedy
117368,18,Drama
37488,28,Action
582919,37,Western
37503,53,Thriller
253251,18,Drama
253251,10749,Romance
117404,99,Documentary
82598,18,Drama
82598,53,Thriller
58625,80,Crime
58625,18,Drama
58625,53,Thriller
931,53,Thriller
931,18,Drama
931,27,Horror
37501,35,Comedy
279096,35,Comedy
279096,878,Science Fiction
279096,28,Action
1086097,18,Drama
1086097,10752,War
582927,18,Drama
37512,35,Comedy
37512,18,Drama
58644,27,Horror
82600,10749,Romance
117364,99,Documentary
82631,18,Drama
253235,35,Comedy
253235,18,Drama
253235,10749,Romance
451923,35,Comedy
117409,18,Drama
117409,10751,Family
117377,18,Drama
117357,10402,Music
117357,10749,Romance
117357,18,Drama
16932,35,Comedy
16932,10749,Romance
37526,53,Thriller
37526,27,Horror
58628,18,Drama
58628,10749,Romance
279074,18,Drama
82649,53,Thriller
82649,878,Science Fiction
82649,9648,Mystery
82639,99,Documentary
117410,18,Drama
253265,99,Documentary
451928,35,Comedy
279103,35,Comedy
940,9648,Mystery
940,53,Thriller
940,35,Comedy
58631,35,Comedy
58631,80,Crime
58631,18,Drama
58631,53,Thriller
253254,18,Drama
451915,18,Drama
279100,18,Drama
279100,10749,Romance
379500,99,Documentary
37523,18,Drama
117369,28,Action
117369,16,Animation
253255,35,Comedy
451918,18,Drama
451918,53,Thriller
253267,99,Documentary
344796,35,Comedy
344796,12,Adventure
344796,27,Horror
117447,35,Comedy
16931,28,Action
16931,12,Adventure
16931,53,Thriller
16938,27,Horror
16938,9648,Mystery
16938,53,Thriller
941,12,Adventure
941,28,Action
941,35,Comedy
941,53,Thriller
941,80,Crime
926,35,Comedy
926,878,Science Fiction
926,12,Adventure
58637,28,Action
58637,18,Drama
58637,10752,War
58647,53,Thriller
82622,35,Comedy
82622,18,Drama
82622,10749,Romance
525223,35,Comedy
943,12,Adventure
943,28,Action
943,35,Comedy
943,53,Thriller
943,80,Crime
37516,53,Thriller
37516,80,Crime
37516,18,Drama
451919,18,Drama
582925,18,Drama
16934,35,Comedy
16934,80,Crime
16934,18,Drama
37530,14,Fantasy
37530,27,Horror
37530,35,Comedy
117456,18,Drama
263090,35,Comedy
253262,99,Documentary
58636,18,Drama
16972,12,Adventure
16972,35,Comedy
16972,37,Western
253273,18,Drama
82628,27,Horror
82628,28,Action
82628,53,Thriller
82628,878,Science Fiction
37532,18,Drama
279092,53,Thriller
279092,9648,Mystery
344799,878,Science Fiction
16969,28,Action
16969,80,Crime
16969,35,Comedy
451945,18,Drama
37517,80,Crime
37517,18,Drama
82654,27,Horror
82654,35,Comedy
82654,10749,Romance
344798,878,Science Fiction
189803,18,Drama
263083,18,Drama
253257,18,Drama
58662,18,Drama
16973,18,Drama
16973,27,Horror
16973,10749,Romance
16973,53,Thriller
117406,18,Drama
117406,99,Documentary
451960,53,Thriller
451960,80,Crime
82633,80,Crime
82633,18,Drama
82633,37,Western
379522,18,Drama
379522,53,Thriller
117469,18,Drama
37527,27,Horror
37527,35,Comedy
451955,10749,Romance
451955,53,Thriller
451955,18,Drama
82650,35,Comedy
82650,10751,Family
253285,80,Crime
253285,18,Drama
451974,99,Documentary
451974,36,History
451956,14,Fantasy
451956,35,Comedy
451956,18,Drama
16977,35,Comedy
16977,14,Fantasy
37528,35,Comedy
37528,18,Drama
58664,10751,Family
58664,14,Fantasy
58664,27,Horror
299674,18,Drama
451957,18,Drama
451957,10749,Romance
253272,80,Crime
253272,35,Comedy
253272,53,Thriller
299687,878,Science Fiction
299687,12,Adventure
299687,28,Action
379617,18,Drama
379617,10749,Romance
16971,99,Documentary
253266,99,Documentary
344791,35,Comedy
344791,18,Drama
253279,18,Drama
16956,28,Action
16956,80,Crime
16956,18,Drama
16956,53,Thriller
279121,18,Drama
279121,28,Action
58653,35,Comedy
58653,18,Drama
451973,18,Drama
451973,80,Crime
451990,18,Drama
16980,35,Comedy
16980,18,Drama
16980,10749,Romance
452010,80,Crime
452010,18,Drama
452010,53,Thriller
37549,18,Drama
606952,18,Drama
253281,18,Drama
253281,36,History
942,28,Action
942,12,Adventure
942,35,Comedy
942,80,Crime
942,53,Thriller
37533,18,Drama
37533,10749,Romance
58646,35,Comedy
58646,10749,Romance
582944,99,Documentary
253270,18,Drama
253270,35,Comedy
117467,35,Comedy
117467,18,Drama
117467,10749,Romance
279112,10749,Romance
279112,18,Drama
82657,53,Thriller
82657,27,Horror
82657,9648,Mystery
117480,18,Drama
58648,18,Drama
58648,53,Thriller
452013,18,Drama
451996,18,Drama
117416,28,Action
117416,80,Crime
117416,18,Drama
82666,18,Drama
82666,10752,War
452000,18,Drama
117483,18,Drama
117483,10749,Romance
253294,99,Documentary
944,28,Action
944,12,Adventure
944,35,Comedy
944,80,Crime
944,53,Thriller
253286,53,Thriller
253286,80,Crime
253286,18,Drama
37555,10749,Romance
37555,35,Comedy
37555,10402,Music
58676,27,Horror
58651,10751,Family
58651,35,Comedy
58667,53,Thriller
320816,18,Drama
320816,12,Adventure
344797,14,Fantasy
344797,878,Science Fiction
344797,12,Adventure
344797,10749,Romance
16985,35,Comedy
344805,878,Science Fiction
344805,10749,Romance
320822,18,Drama
320822,10749,Romance
117452,10751,Family
82664,9648,Mystery
82664,878,Science Fiction
451985,18,Drama
253301,99,Documentary
37545,12,Adventure
37545,99,Documentary
263084,18,Drama
263084,10749,Romance
58668,53,Thriller
58668,27,Horror
957,35,Comedy
957,878,Science Fiction
37531,18,Drama
37531,10752,War
379636,99,Documentary
379619,878,Science Fiction
37558,18,Drama
37558,35,Comedy
58652,35,Comedy
16986,99,Documentary
253292,99,Documentary
451988,18,Drama
82662,18,Drama
16987,10749,Romance
16987,18,Drama
117464,35,Comedy
263097,18,Drama
263104,18,Drama
82675,28,Action
82675,80,Crime
82675,53,Thriller
117495,18,Drama
253306,27,Horror
253306,35,Comedy
253306,53,Thriller
117479,18,Drama
948,27,Horror
948,53,Thriller
452011,10749,Romance
452011,35,Comedy
263100,18,Drama
954,12,Adventure
954,28,Action
954,53,Thriller
37563,10749,Romance
37563,18,Drama
37563,35,Comedy
37565,35,Comedy
37565,12,Adventure
451995,99,Documentary
949,28,Action
949,80,Crime
949,18,Drama
82679,35,Comedy
279117,18,Drama
279117,10749,Romance
37534,27,Horror
37534,53,Thriller
279128,18,Drama
279128,28,Action
37550,35,Comedy
37550,18,Drama
37550,10752,War
452046,27,Horror
968,80,Crime
968,18,Drama
968,53,Thriller
253283,18,Drama
253283,35,Comedy
253283,10749,Romance
452015,14,Fantasy
452015,28,Action
117498,18,Drama
16976,80,Crime
16976,35,Comedy
16976,18,Drama
16976,12,Adventure
253297,99,Documentary
16993,18,Drama
452068,53,Thriller
16992,18,Drama
16992,10749,Romance
37557,18,Drama
37557,80,Crime
951,35,Comedy
606969,18,Drama
16994,35,Comedy
452008,18,Drama
117491,18,Drama
117486,18,Drama
58687,35,Comedy
58687,18,Drama
253291,99,Documentary
452018,18,Drama
641790,28,Action
641790,53,Thriller
978,12,Adventure
978,18,Drama
978,36,History
263098,18,Drama
58669,35,Comedy
58669,18,Drama
189888,35,Comedy
189888,80,Crime
189888,18,Drama
58690,27,Horror
58690,878,Science Fiction
515436,99,Documentary
263115,28,Action
263115,18,Drama
263115,878,Science Fiction
16982,35,Comedy
16982,18,Drama
82676,99,Documentary
82676,10402,Music
82676,36,History
16996,35,Comedy
16996,14,Fantasy
16996,18,Drama
16996,10749,Romance
979,18,Drama
979,53,Thriller
979,80,Crime
58699,28,Action
58699,18,Drama
58699,10749,Romance
253315,18,Drama
58671,53,Thriller
58671,18,Drama
606978,35,Comedy
117493,18,Drama
452103,28,Action
452103,80,Crime
