"Date","Price","Open","High","Low","Vol.","Change %"
"11/01/2020","76.4033","79.5257","80.9205","75.3270","","-3.93%"
"10/01/2020","79.5257","77.6319","79.5905","76.0220","","2.44%"
"09/01/2020","77.6319","74.0718","79.9438","73.3757","","4.81%"
"08/01/2020","74.0718","74.4114","75.9878","72.6438","","-0.46%"
"07/01/2020","74.4114","71.1734","74.4947","70.2013","","4.55%"
"06/01/2020","71.1734","70.1445","71.3213","68.0563","","1.47%"
"05/01/2020","70.1445","74.3813","75.9330","70.1445","","-5.70%"
"04/01/2020","74.3813","78.4426","79.3351","72.6449","","-5.18%"
"03/01/2020","78.4426","66.8806","81.6654","65.3718","","17.29%"
"02/01/2020","66.8806","63.9203","67.6273","62.5671","","4.63%"
"01/01/2020","63.9203","61.9863","63.9415","60.8865","","3.12%"
"12/01/2019","61.9863","64.3195","64.4819","61.5403","","-3.63%"
"11/01/2019","64.3195","64.1328","64.4618","63.1815","","0.29%"
"10/01/2019","64.1328","64.8569","65.5577","63.5624","","-1.12%"
"09/01/2019","64.8569","66.7657","67.1229","63.6178","","-2.86%"
"08/01/2019","66.7657","63.6284","67.0210","63.6250","","4.93%"
"07/01/2019","63.6284","63.2305","63.9788","62.5653","","0.63%"
"06/01/2019","63.2305","65.4306","65.5915","62.4997","","-3.36%"
"05/01/2019","65.4306","64.6373","65.5983","64.1530","","1.23%"
"04/01/2019","64.6373","65.6340","65.8261","63.6600","","-1.52%"
"03/01/2019","65.6340","65.9151","66.3013","63.6471","","-0.43%"
"02/01/2019","65.9151","65.4103","67.1574","65.1670","","0.77%"
"01/01/2019","65.4103","69.8319","69.8326","65.1713","","-6.33%"
"12/01/2018","69.8319","66.9510","69.9427","66.0028","","4.30%"
"11/01/2018","66.9510","65.8789","68.2775","65.4319","","1.63%"
"10/01/2018","65.8789","65.5503","67.0725","64.8565","","0.50%"
"09/01/2018","65.5503","67.5458","70.5897","65.2283","","-2.95%"
"08/01/2018","67.5458","62.5078","69.0010","62.4910","","8.06%"
"07/01/2018","62.5078","62.7338","63.7818","61.6538","","-0.36%"
"06/01/2018","62.7338","62.4030","64.1873","61.7060","","0.53%"
"05/01/2018","62.4030","62.9408","64.1935","60.9633","","-0.85%"
"04/01/2018","62.9408","57.1444","65.0144","57.1444","","10.14%"
"03/01/2018","57.1444","56.3291","58.0234","56.2690","","1.45%"
"02/01/2018","56.3291","56.2075","58.7583","55.5655","","0.22%"
"01/01/2018","56.2075","57.6114","57.6114","55.5973","","-2.44%"
"12/01/2017","57.6114","58.4380","59.3811","57.3927","","-1.41%"
"11/01/2017","58.4380","58.3289","60.4124","58.0118","","0.19%"
"10/01/2017","58.3289","57.4898","58.7458","56.9956","","1.46%"
"09/01/2017","57.4898","58.0060","58.5741","56.7935","","-0.89%"
"08/01/2017","58.0060","59.7719","60.8357","57.9844","","-2.95%"
"07/01/2017","59.7719","58.9401","60.9884","58.7825","","1.41%"
"06/01/2017","58.9401","56.5617","60.4192","56.1125","","4.20%"
"05/01/2017","56.5617","56.9311","58.8033","56.0007","","-0.65%"
"04/01/2017","56.9311","56.2665","57.5506","55.7253","","1.18%"
"03/01/2017","56.2665","58.3058","59.6053","55.8808","","-3.50%"
"02/01/2017","58.3058","60.1589","60.3979","56.5701","","-3.08%"
"01/01/2017","60.1589","61.2730","61.2865","58.9786","","-1.82%"
"12/01/2016","61.2730","64.1420","64.3440","60.1189","","-4.47%"
"11/01/2016","64.1420","63.3823","66.4812","62.9151","","1.20%"
"10/01/2016","63.3823","62.8343","63.4921","61.8510","","0.87%"
"09/01/2016","62.8343","65.3317","65.9735","62.6585","","-3.82%"
"08/01/2016","65.3317","66.0429","67.0185","63.4193","","-1.08%"
"07/01/2016","66.0429","63.9731","67.1548","62.7597","","3.24%"
"06/01/2016","63.9731","66.6968","67.6776","63.4277","","-4.08%"
"05/01/2016","66.6968","64.6542","67.3038","64.4075","","3.16%"
"04/01/2016","64.6542","67.0288","69.4728","64.0046","","-3.54%"
"03/01/2016","67.0288","75.1682","75.1682","66.7170","","-10.83%"
"02/01/2016","75.1682","75.4644","80.6000","74.5206","","-0.39%"
"01/01/2016","75.4644","73.5963","85.7520","72.6455","","2.54%"
"12/01/2015","73.5963","66.4888","73.6222","66.0833","","10.69%"
"11/01/2015","66.4888","63.9454","66.9866","62.3561","","3.98%"
"10/01/2015","63.9454","65.4532","66.6476","60.8451","","-2.30%"
"09/01/2015","65.4532","64.2768","69.2889","64.2768","","1.83%"
"08/01/2015","64.2768","61.7417","71.6014","61.7417","","4.11%"
"07/01/2015","61.7417","55.2806","61.7507","55.2704","","11.69%"
"06/01/2015","55.2806","52.3212","56.3661","53.0322","","5.66%"
"05/01/2015","52.3212","51.6513","52.1965","50.3630","","1.30%"
"04/01/2015","51.6513","58.1993","58.4863","49.4550","","-11.25%"
"03/01/2015","58.1993","61.6207","63.0344","56.2019","","-5.55%"
"02/01/2015","61.6207","68.8629","70.4525","59.8819","","-10.52%"
"01/01/2015","68.8629","55.9077","71.7575","55.9077","","23.17%"
"12/01/2014","55.9077","50.4085","80.0000","50.4085","","10.91%"
"11/01/2014","50.4085","43.0340","50.4085","43.0340","","17.14%"
"10/01/2014","43.0340","39.5727","43.6382","39.3822","","8.75%"
"09/01/2014","39.5727","37.0749","39.7205","36.6736","","6.74%"
"08/01/2014","37.0749","35.7590","37.0825","35.6201","","3.90%"
"07/01/2014","35.6848","34.4770","35.9046","33.7906","","4.99%"
"06/01/2014","33.9880","34.9100","35.2520","33.5400","","-2.67%"
"05/01/2014","34.9200","35.6330","35.9070","34.0000","","-2.00%"
"04/01/2014","35.6340","35.0320","36.3530","34.9240","","1.67%"
"03/01/2014","35.0470","36.6410","36.7320","35.0320","","-2.78%"
"02/01/2014","36.0500","35.1550","36.2670","34.5300","","2.48%"
"01/01/2014","35.1760","32.8500","35.4530","32.8400","","6.93%"
"12/01/2013","32.8950","33.1360","33.2900","32.4670","","-0.77%"
"11/01/2013","33.1490","32.1000","33.2420","32.0680","","3.32%"
"10/01/2013","32.0830","32.3750","32.4720","31.6160","","-0.96%"
"09/01/2013","32.3930","33.2730","33.5400","31.5100","","-2.63%"
"08/01/2013","33.2680","32.9200","33.3250","32.7500","","0.93%"
"07/01/2013","32.9600","32.8580","33.3730","32.2100","","0.38%"
"06/01/2013","32.8350","31.9180","33.0720","31.4910","","2.86%"
"05/01/2013","31.9220","31.1230","32.0220","30.9600","","2.55%"
"04/01/2013","31.1280","31.0470","31.9100","30.7700","","0.16%"
"03/01/2013","31.0780","30.6600","31.1400","30.5700","","1.40%"
"02/01/2013","30.6500","30.0250","30.6920","29.8300","","2.06%"
"01/01/2013","30.0300","30.5530","30.5800","29.9600","","-1.73%"
"12/01/2012","30.5580","30.8580","31.0380","30.2320","","-0.99%"
"11/01/2012","30.8650","31.3520","31.8470","30.7750","","-1.53%"
"10/01/2012","31.3430","31.2880","31.5700","30.6430","","0.51%"
"09/01/2012","31.1850","32.2450","32.5020","30.3750","","-3.30%"
"08/01/2012","32.2500","32.1990","32.6570","31.4240","","0.12%"
"07/01/2012","32.2110","32.4400","33.0940","31.7860","","-0.57%"
"06/01/2012","32.3950","33.3860","34.1210","32.0340","","-3.01%"
"05/01/2012","33.4010","29.3550","33.6260","29.3000","","13.73%"
"04/01/2012","29.3680","29.3920","29.8740","29.1310","","0.16%"
"03/01/2012","29.3200","29.0810","29.7860","28.8500","","0.81%"
"02/01/2012","29.0850","30.2980","30.4380","28.8410","","-4.04%"
"01/01/2012","30.3100","32.1940","32.2250","30.0350","","-5.88%"
"12/01/2011","32.2040","30.7240","32.3390","30.6590","","4.79%"
"11/01/2011","30.7320","30.2240","31.6770","30.0400","","1.66%"
"10/01/2011","30.2300","32.1440","32.9020","29.6330","","-6.10%"
"09/01/2011","32.1940","28.8380","32.5250","28.8080","","11.62%"
"08/01/2011","28.8430","27.6110","30.1720","27.4960","","4.36%"
"07/01/2011","27.6380","27.8700","28.4540","27.3920","","-1.03%"
"06/01/2011","27.9260","27.9700","28.3920","27.6410","","-0.15%"
"05/01/2011","27.9690","27.3600","28.5420","27.1260","","2.05%"
"04/01/2011","27.4070","28.4270","28.5030","27.2300","","-3.65%"
"03/01/2011","28.4450","28.8640","28.9480","28.1000","","-1.49%"
"02/01/2011","28.8760","29.7910","29.8020","28.7790","","-3.10%"
"01/01/2011","29.8000","30.6020","30.7620","29.5490","","-2.54%"
"12/01/2010","30.5770","31.5290","31.5700","30.1920","","-3.04%"
"11/01/2010","31.5350","30.8020","31.5550","30.4620","","2.23%"
"10/01/2010","30.8480","30.5850","30.8950","29.5610","","0.86%"
"09/01/2010","30.5840","30.8100","31.3700","30.3520","","-0.80%"
"08/01/2010","30.8300","30.2500","30.9840","29.6620","","1.87%"
"07/01/2010","30.2650","31.2650","31.4070","30.0610","","-3.19%"
"06/01/2010","31.2620","30.8910","31.9450","30.6700","","1.21%"
"05/01/2010","30.8890","29.1750","31.6840","29.1740","","5.68%"
"04/01/2010","29.2290","29.4390","29.4820","28.9000","","-0.70%"
"03/01/2010","29.4340","29.9480","30.0500","29.1190","","-1.67%"
"02/01/2010","29.9350","30.3740","30.5720","29.8150","","-1.44%"
"01/01/2010","30.3710","30.3110","30.4850","29.2700","","0.19%"
"12/01/2009","30.3140","29.2320","30.9580","29.0100","","3.70%"
"11/01/2009","29.2320","29.1620","29.9290","28.5850","","0.24%"
"10/01/2009","29.1610","30.0320","30.2500","28.7200","","-2.88%"
"09/01/2009","30.0270","31.8060","32.1140","29.9030","","-5.58%"
"08/01/2009","31.8000","31.4450","32.9120","30.9180","","1.07%"
"07/01/2009","31.4640","31.1600","33.1950","30.5900","","0.97%"
"06/01/2009","31.1610","30.8230","31.6290","30.4610","","1.21%"
"05/01/2009","30.7870","33.0990","33.1280","30.7570","","-7.04%"
"04/01/2009","33.1200","33.9500","34.2380","32.9080","","-2.47%"
"03/01/2009","33.9590","35.8940","36.3780","33.1260","","-5.47%"
"02/01/2009","35.9250","35.8720","36.5590","34.4300","","0.45%"
"01/01/2009","35.7630","30.5250","35.8610","29.1390","","17.12%"
"12/01/2008","30.5350","27.9050","30.6820","27.1280","","9.39%"
"11/01/2008","27.9130","27.0340","27.9780","26.6480","","3.08%"
"10/01/2008","27.0790","25.6160","27.5050","25.5610","","5.63%"
"09/01/2008","25.6350","24.6190","25.8680","24.5910","","4.00%"
"08/01/2008","24.6480","23.4330","24.7690","23.3590","","5.17%"
"07/01/2008","23.4360","23.4440","23.5730","23.0520","","-0.05%"
"06/01/2008","23.4470","23.6830","23.8590","23.3670","","-1.02%"
"05/01/2008","23.6880","23.6410","23.9310","23.4820","","0.03%"
"04/01/2008","23.6820","23.5110","23.7260","23.2930","","0.82%"
"03/01/2008","23.4890","24.0150","24.0670","23.3900","","-2.21%"
"02/01/2008","24.0210","24.4340","24.8030","23.9710","","-1.75%"
"01/01/2008","24.4480","24.5730","24.9270","24.2360","","-0.53%"
"12/01/2007","24.5790","24.5020","24.7950","24.3730","","0.54%"
"11/01/2007","24.4460","24.6500","24.7270","24.2280","","-0.92%"
"10/01/2007","24.6720","24.8370","25.0810","24.6480","","-0.74%"
"09/01/2007","24.8550","25.6470","25.7360","24.8460","","-3.11%"
"08/01/2007","25.6540","25.5680","25.9200","25.2950","","0.37%"
"07/01/2007","25.5590","25.7120","25.7800","25.3600","","-0.65%"
"06/01/2007","25.7260","25.8840","26.0840","25.7160","","-0.62%"
"05/01/2007","25.8870","25.6990","25.9320","25.6610","","0.79%"
"04/01/2007","25.6830","25.9640","26.0270","25.6520","","-1.09%"
"03/01/2007","25.9660","26.1130","26.2830","25.9270","","-0.59%"
"02/01/2007","26.1200","26.4700","26.5640","26.0860","","-1.41%"
"01/01/2007","26.4940","26.3200","26.6270","26.3050","","0.64%"
"12/01/2006","26.3260","26.2580","26.4320","26.1410","","0.29%"
"11/01/2006","26.2510","26.7070","26.7820","26.2270","","-1.69%"
"10/01/2006","26.7010","26.7860","27.0020","26.6650","","-0.31%"
"09/01/2006","26.7830","26.7560","26.8430","26.6200","","0.04%"
"08/01/2006","26.7710","26.8040","26.8480","26.6310","","-0.12%"
"07/01/2006","26.8020","26.8600","27.0900","26.7760","","-0.22%"
"06/01/2006","26.8620","27.0040","27.1380","26.6850","","-0.46%"
"05/01/2006","26.9870","27.2300","27.2500","26.8700","","-0.97%"
"04/01/2006","27.2510","27.6950","27.7820","27.2360","","-1.65%"
"03/01/2006","27.7090","28.0270","28.0620","27.6320","","-1.14%"
"02/01/2006","28.0290","28.0800","28.2850","28.0240","","-0.33%"
"01/01/2006","28.1210","28.7200","28.7470","27.9000","","-2.16%"
"12/01/2005","28.7410","28.8020","29.0030","28.6040","","-0.23%"
"11/01/2005","28.8070","28.5620","28.9250","28.5300","","0.86%"
"10/01/2005","28.5600","28.4970","28.6970","28.3950","","0.21%"
"09/01/2005","28.5000","28.4860","28.5820","28.1250","","0.04%"
"08/01/2005","28.4900","28.5850","28.6240","28.2950","","-0.44%"
"07/01/2005","28.6150","28.6630","28.8450","28.5550","","-0.05%"
"06/01/2005","28.6300","28.2360","28.6890","28.2360","","1.38%"
"05/01/2005","28.2410","27.8350","28.2570","27.7670","","1.66%"
"04/01/2005","27.7810","27.8860","27.9460","27.6810","","-0.33%"
"03/01/2005","27.8730","27.6900","27.9000","27.4320","","0.72%"
"02/01/2005","27.6750","28.0100","28.2100","27.6600","","-1.23%"
"01/01/2005","28.0200","27.8520","28.2080","27.7350","","1.08%"
"12/01/2004","27.7200","28.0650","28.1680","27.7100","","-1.46%"
"11/01/2004","28.1300","28.7420","28.7900","28.1050","","-2.14%"
"10/01/2004","28.7450","29.2200","29.2210","28.7070","","-1.63%"
"09/01/2004","29.2220","29.2650","29.2650","29.1990","","-0.14%"
"08/01/2004","29.2620","29.1050","29.2880","29.0820","","0.54%"
"07/01/2004","29.1060","29.0600","29.1420","28.9750","","0.11%"
"06/01/2004","29.0750","29.0100","29.0900","28.9850","","0.29%"
"05/01/2004","28.9900","29.0150","29.0980","28.8300","","-0.09%"
"04/01/2004","29.0150","28.5090","29.0220","28.4900","","1.74%"
"03/01/2004","28.5190","28.5190","28.7120","28.4680","","-0.02%"
"02/01/2004","28.5250","28.5250","28.6820","28.4000","","-0.02%"
"01/01/2004","28.5320","29.2200","29.2670","28.4620","","-2.43%"
"12/01/2003","29.2420","29.7350","29.7440","29.1500","","-1.67%"
"11/01/2003","29.7400","29.9450","29.9680","29.7240","","-0.72%"
"10/01/2003","29.9550","30.5820","30.5950","29.7900","","-2.06%"
"09/01/2003","30.5860","30.5150","30.7480","30.3950","","0.22%"
"08/01/2003","30.5190","30.2530","30.5450","30.2530","","0.86%"
"07/01/2003","30.2600","30.3410","30.5680","30.2250","","-0.30%"
"06/01/2003","30.3500","30.6830","30.7600","30.3000","","-1.10%"
"05/01/2003","30.6870","31.1020","31.1210","30.6050","","-1.37%"
"04/01/2003","31.1120","31.3760","31.3850","31.0870","","-0.85%"
"03/01/2003","31.3790","31.5740","31.6190","31.3570","","-0.62%"
"02/01/2003","31.5760","31.8450","31.8790","31.4650","","-0.83%"
"01/01/2003","31.8410","31.9300","31.9490","31.7720","","-0.34%"
"12/01/2002","31.9500","31.8580","31.9600","31.7750","","0.31%"
"11/01/2002","31.8520","31.7870","31.8850","31.7500","","0.20%"
"10/01/2002","31.7900","31.7250","31.8080","31.6630","","0.22%"
"09/01/2002","31.7200","31.5990","31.7260","31.5980","","0.36%"
"08/01/2002","31.6070","31.5430","31.6440","31.5270","","0.23%"
"07/01/2002","31.5330","31.5200","31.6090","31.4760","","0.04%"
"06/01/2002","31.5200","31.3370","31.5290","31.3320","","0.58%"
"05/01/2002","31.3370","31.2350","31.3550","31.2000","","0.31%"
"04/01/2002","31.2400","31.2300","31.2750","31.1490","","0.09%"
"03/01/2002","31.2120","30.9570","31.2250","30.9200","","0.81%"
"02/01/2002","30.9620","30.7000","31.0200","30.7000","","0.82%"
"01/01/2002","30.7100","30.4700","30.7470","30.1780","","0.71%"
"12/01/2001","30.4950","29.9530","30.5250","29.7390","","1.85%"
"11/01/2001","29.9400","29.7300","30.0300","29.4600","","0.71%"
"10/01/2001","29.7280","29.4700","29.7350","29.4000","","0.90%"
"09/01/2001","29.4620","29.4130","29.4920","29.3400","","0.13%"
"08/01/2001","29.4250","29.3450","29.4570","29.2500","","0.25%"
"07/01/2001","29.3530","29.1810","29.3700","29.1250","","0.70%"
"06/01/2001","29.1500","29.1010","29.2150","29.0800","","-0.01%"
"05/01/2001","29.1540","28.9290","29.1900","28.7740","","0.73%"
"04/01/2001","28.9440","28.7720","28.9750","28.7620","","0.56%"
"03/01/2001","28.7830","28.6610","28.8100","28.6040","","0.39%"
"02/01/2001","28.6720","28.4600","28.8240","28.3340","","0.70%"
"01/01/2001","28.4740","28.5300","28.6100","27.8910","","-0.23%"
"12/01/2000","28.5410","27.9160","28.6600","27.8500","","2.17%"
"11/01/2000","27.9350","27.8850","28.0100","27.6900","","0.19%"
"10/01/2000","27.8830","27.7680","28.0000","27.5000","","0.36%"
"09/01/2000","27.7820","27.7600","28.1810","27.3500","","0.03%"
"08/01/2000","27.7750","27.8700","27.9100","27.2500","","-0.31%"
"07/01/2000","27.8600","28.0600","28.1150","27.2500","","-0.77%"
"06/01/2000","28.0750","28.2400","28.5050","27.7500","","-0.63%"
"05/01/2000","28.2520","28.4300","28.4600","28.0000","","-0.68%"
"04/01/2000","28.4450","28.7050","28.9550","27.5600","","-0.75%"
"03/01/2000","28.6600","28.6900","28.7100","27.9000","","-0.16%"
"02/01/2000","28.7050","28.4800","28.9750","27.7000","","0.23%"
"01/01/2000","28.6400","27.4000","29.0300","26.9000","","3.96%"
"12/01/1999","27.5500","26.6500","27.6500","25.8000","","3.20%"
"11/01/1999","26.6950","26.0800","26.7250","25.1000","","2.26%"
"10/01/1999","26.1050","25.1630","26.5160","24.7000","","3.45%"
"09/01/1999","25.2350","25.0700","26.0150","24.4300","","0.60%"
"08/01/1999","25.0850","24.2300","25.8350","23.8200","","3.46%"
"07/01/1999","24.2450","24.2500","25.2050","23.2800","","-0.04%"
"06/01/1999","24.2550","24.7000","24.9400","23.2000","","-1.88%"
"05/01/1999","24.7200","24.4500","26.3300","23.7400","","-0.12%"
"04/01/1999","24.7500","24.8300","26.5000","24.0000","","-1.02%"
"03/01/1999","25.0050","23.1000","27.4050","22.3900","","8.25%"
"02/01/1999","23.1000","23.1500","23.6500","22.0300","","0.00%"
"01/01/1999","23.1000","21.4200","23.7500","20.9500","","7.19%"
"12/01/1998","21.5500","18.4100","22.7500","16.6300","","16.80%"
"11/01/1998","18.4500","16.0000","18.9500","13.0000","","10.48%"
"10/01/1998","16.7000","15.7000","18.2000","12.9000","","4.21%"
"09/01/1998","16.0250","11.0000","25.6250","7.0000","","61.06%"
"08/01/1998","9.9500","6.2800","14.1300","6.2300","","58.41%"
"07/01/1998","6.2810","6.2290","6.2810","6.1910","","0.83%"
"06/01/1998","6.2290","6.1620","6.2350","6.1430","","0.97%"
"05/01/1998","6.1690","6.1320","6.2030","6.1060","","0.64%"
"04/01/1998","6.1300","6.0980","6.1970","6.0980","","0.52%"
"03/01/1998","6.0980","6.0540","6.0980","6.0470","","0.81%"
"02/01/1998","6.0490","6.0470","6.0720","6.0000","","0.10%"
"01/01/1998","6.0430","5.9600","6.0570","5.9600","","0.75%"
"12/01/1997","5.9980","5.9310","6.0050","5.9140","","1.10%"
"11/01/1997","5.9330","5.8980","5.9410","5.8590","","0.61%"
"10/01/1997","5.8970","5.8570","5.9200","5.8390","","0.67%"
"09/01/1997","5.8580","5.8380","5.8700","5.8320","","0.33%"
"08/01/1997","5.8390","5.8080","5.8420","5.7970","","0.46%"
"07/01/1997","5.8120","5.7710","5.8180","5.7700","","0.66%"
"06/01/1997","5.7740","5.7680","5.7880","5.7530","","0.10%"
"05/01/1997","5.7680","5.7580","5.7700","5.7270","","0.12%"
"04/01/1997","5.7610","5.7300","5.7680","5.7170","","0.56%"
"03/01/1997","5.7290","5.6820","5.7320","5.6800","","0.79%"
"02/01/1997","5.6840","5.6340","5.7000","5.6260","","0.87%"
"01/01/1997","5.6350","5.5900","5.6370","5.5880","","0.82%"
"12/01/1996","5.5890","5.5150","5.5970","5.5100","","1.32%"
"11/01/1996","5.5160","5.4560","5.5210","5.4510","","1.08%"
"10/01/1996","5.4570","5.4050","5.4600","5.3930","","0.96%"
"09/01/1996","5.4050","5.3670","5.4180","5.3590","","0.76%"
"08/01/1996","5.3640","5.2060","5.3730","5.2030","","2.94%"
"07/01/1996","5.2110","5.1150","5.2130","5.0950","","1.84%"
"06/01/1996","5.1170","5.0350","5.1200","5.0310","","1.59%"
"05/01/1996","5.0370","4.9640","5.0400","4.9510","","1.43%"
"04/01/1996","4.9660","4.8630","4.9660","4.8450","","2.10%"
"03/01/1996","4.8640","4.8320","4.8730","4.8090","","0.60%"
"02/01/1996","4.8350","4.7400","4.8510","4.7180","","2.00%"
"01/01/1996","4.7400","4.6750","4.7420","4.6590","","1.61%"
"12/01/1995","4.6650","4.6650","4.6650","4.6650","","1.94%"
"11/01/1995","4.5760","4.5760","4.5760","4.5760","","1.51%"
"10/01/1995","4.5080","4.5080","4.5080","4.5080","","0.24%"
"09/01/1995","4.4970","4.4970","4.4970","4.4970","","0.90%"
"08/01/1995","4.4570","4.4570","4.4570","4.4570","","1.18%"
"07/01/1995","4.4050","4.4050","4.4050","4.4050","","-2.91%"
"06/01/1995","4.5370","4.5370","4.5370","4.5370","","-9.11%"
"05/01/1995","4.9920","4.9920","4.9920","4.9920","","-2.50%"
"04/01/1995","5.1200","5.1200","5.1200","5.1200","","4.13%"
"03/01/1995","4.9170","4.9170","4.9170","4.9170","","10.15%"
"02/01/1995","4.4640","4.4640","4.4640","4.4640","","11.32%"
"01/01/1995","4.0100","4.0100","4.0100","4.0100","","11.85%"
"12/01/1994","3.5850","3.5850","3.5850","3.5850","","10.61%"
"11/01/1994","3.2410","3.2410","3.2410","3.2410","","4.82%"
"10/01/1994","3.0920","3.0920","3.0920","3.0920","","15.68%"
