movie_id,company_id,company_name
1613,52619,Fifty First Films
1613,18620,Artists Production Group (APG)
1613,8582,The Canadian Film or Video Production Tax Credit (CPTC)
1613,246,Film Council
1613,10146,Focus Features
2637,3287,Screen Gems
2637,126,Lakeshore Entertainment
266061,850,Eurimages
266061,3984,Entre Chien et Loup
266061,7254,Greek Film Centre
266061,11796,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles
266061,72596,L'Aide aux Cinémas du Monde
266061,73368,100% Synthetic Films
266061,73369,Wrong Men
266061,73370,Movie Partners In Motion Film
266061,73371,Media
266061,94,ARTE France Cinéma
266061,310,CNC
6477,711,Fox 2000 Pictures
6477,508,Regency Enterprises
6477,10930,Bagdasarian Productions
6477,444,Dune Entertainment
72525,20913,Windward Entertainment
72525,7633,Lila 9th Productions
9293,7742,John US Productions
9293,7741,Landscape Entertainment
9293,444,Dune Entertainment
9293,445,Major Studio Partners
9549,7965,The Ladd Company
9805,88461,herbX Film
9805,47,Constantin Film
10061,11661,Rysher Entertainment
10317,6735,Participant Media
10317,1782,Smoke House Pictures
11597,11407,Baltimore Pictures
11853,89311,"Ruddy Morgan Organization, The"
12877,1917,EM Media
12877,12180,Warp Films
12877,3519,Big Arty Productions
12877,6705,Film4 Productions
13389,925,Nu Image
13389,114737,Grosvenor Park Media
13389,1020,Millennium Films
13389,2831,InVenture Entertainment
14669,2943,GO Productions
14669,65654,Trent Othick Productions
15437,16782,Les Films Français
15437,694,StudioCanal
15437,83,France 2 Cinéma
16973,1420,ContentFilm
16973,3242,Base 12 Productions
16973,38193,Catapult Films
214861,138620,Fresh-Mex Productions
18509,4357,The Guber-Peters Company
23629,923,Legendary Pictures
23629,22119,Lennox House Films
23629,9995,Cruel & Unusual Films
220493,18440,Made In Film-Land
220493,8924,Rabbit Bandini Productions
24653,6246,Medusa Film
24653,2441,Fandango
24653,1533,Indigo Film
287821,81025,Black Hawk Entertainment
92493,307,IFC Films
96333,770,Kingsgate Films
96333,484,De Laurentiis Entertainment Group (DEG)
96589,10077,Cromosoma TV produccions
96589,10073,ICIC
96589,9974,ICAA
96589,5085,TV3
424781,12219,Cinereach
424781,14638,Significant Productions
424781,79426,MACRO
424781,103291,MNM Creative
424781,103292,The Space Program
32077,8880,Winkler Films
34381,5450,Picture Park
36685,463,Michael White Productions
431693,7076,Chernin Entertainment
431693,9383,Blue Sky Studios
431693,11749,20th Century Fox Animation
39501,44997,Zwart Arbeid
499789,99879,Ira Creations
44877,27895,Veneration Music
44877,6371,Unstoppable Entertainment
44877,27896,Retro-juice Productions
44877,22310,Atlantic Swiss Productions
112205,6877,Grive Productions
112205,6896,EuropaCorp
112205,7295,Relativity Media
112205,22123,TF1
112205,31824,Malavita
112205,356,TF1 Films Production
51533,14714,China Film Group Corporation
51533,2726,Emperor Motion Pictures
51533,24094,Beijing Bu Yi Le Hu Film Company
57165,3528,Thunder Road
57165,923,Legendary Pictures
57165,24175,Cott Productions
57165,24176,"Furia de Titanes II, A.I.E."
59981,48471,Summertime Entertainment
59981,22135,Prana Animation Studios
193613,11448,Exclusive Media
193613,11486,Picturehouse Entertainment
78,5798,Shaw Brothers
78,7965,The Ladd Company
65614,63095,Studio Rock
334,178,Ghoulardi Film Company
334,179,The Magnolia Project
590,14,Miramax
590,258,Scott Rudin Productions
846,545,Ten Thirteen Productions
4942,19507,Outlaw Productions (I)
4942,877,Casey Silver Productions
4942,1782,Smoke House Pictures
5966,216,Jersey Films
5966,53626,Loofah Productions
530254,10924,Peppermint&company
530254,103747,Warner Bros. Korea
530254,128397,Goldmoon Film
6478,1632,Lionsgate
8014,836,Elzévir Films
8014,13198,Monsoon Films Private Limited
8014,7799,TF1 International
8014,19932,Filmcoopi Zürich
8014,744,Diaphana Films
8014,6586,TPS Star
8014,850,Eurimages
8014,21644,Hessen Invest
8014,13199,Pan Nalin Pictures
8014,21645,WonderWorks
8014,310,CNC
8014,83,France 2 Cinéma
8014,851,MEDIA Programme of the European Union
8014,140,Pandora Film
8270,158,Spyglass Entertainment
8270,14,Miramax
9038,1156,Conundrum Entertainment
9038,1302,Davis Entertainment
9038,7,DreamWorks Pictures
9038,350,Radar Pictures
468302,2683,Rai Cinema
468302,18973,01 Distribution
9806,3,Pixar
534094,114745,ILF AU Productions
534094,68628,308 Enterprises
10830,216,Jersey Films
10830,559,TriStar Pictures
10830,34,Sony Pictures
11086,172,NPV Entertainment
11086,79,Village Roadshow Pictures
11086,97,Castle Rock Entertainment
11086,3982,Darkwoods Productions
338766,737,Sidney Kimmel Entertainment
338766,20153,Film 44
338766,3263,OddLot Entertainment
11342,1950,New World Pictures
12110,97,Castle Rock Entertainment
12110,6368,Enigma Pictures
78158,22171,Oz Production
78158,83,France 2 Cinéma
78158,324,Flach Film
13646,3134,A Private View
79694,37826,Studio Babelsberg Motion Pictures
79694,1786,Dark Castle Entertainment
79694,694,StudioCanal
14414,2906,Anarchist's Convention Films
14926,2150,GreeneStreet Films
17486,1166,Océanic Films
18254,44485,JRS Productions
18254,553,Barclays Mercantile Industrial Finance
345934,83765,Origin Films
345934,3407,Shanghai Film Group
345934,14714,China Film Group Corporation
216910,16458,Kaxan Studios
413518,11011,Fonds Eurimages du Conseil de l'Europe
413518,53334,Archimede
413518,11561,Recorded Picture Company
413518,5125,Le Pacte
413518,2683,Rai Cinema
413518,14016,Ministero per i Beni e le Attività Culturali
413518,18973,01 Distribution
413518,104800,Apulia Film Commission
413518,135542,BPER Banca
413518,10611,Ciné+
413518,67873,Direzione Generale Cinema
413518,135543,Lazio Cinema International
413518,19916,Lotus Production
413518,20416,Regione Lazio
413518,12033,Regione Puglia
413518,106170,Regione Toscana
413518,135544,Toscana Promozione
413518,135545,Unipol
417870,49968,Will Packer Productions
25166,37498,Neverland Films
25166,14589,Code Entertainment
25678,1444,Cannon Group
25678,13549,Golan-Globus Productions
223566,47473,The Talkies
27214,484,De Laurentiis Entertainment Group (DEG)
97614,1030,Magnolia Pictures
97614,694,StudioCanal
97614,12199,Madhouse Entertainment
97614,846,2929 Productions
97614,762,Mutual Film Company
427342,84834,Gaijin Entertainment
427342,84835,Lybian Palette
101198,9375,Juonifilmi
101198,6181,Svensk Filmindustri
101198,2999,SVT
101198,2801,Film i Väst
101198,10356,Tre Vänner
297806,13240,Bron Studios
297806,41624,RatPac-Dune Entertainment
37710,158,Spyglass Entertainment
37710,682,Peninsula Films
37710,694,StudioCanal
37710,3281,GK Films
37710,23731,Birnbaum/Barber
37710,23732,Cineroma SRL
37710,34,Sony Pictures
240206,118082,Barletta
240206,487,Česká televize
240206,118087,Report Screen
47694,111276,Shanghai Film Studios
47694,111277,Tomsen Films
54094,45718,Schneider Media Investments
54094,27726,Think Big Productions
54094,45720,S.Kids
578894,75283,Little Big Productions
578894,129992,Hughrif / Spellbound Productions
63310,7112,Waterland Film
63310,11773,Artémis Productions
63310,7115,Savage Film
79,724,Beijing New Picture Film Co. Ltd.
79,2269,China Film Co-Production Corporation
591,23,Imagine Entertainment
591,8253,Skylark Productions
847,1,Lucasfilm Ltd.
847,23,Imagine Entertainment
1103,494,AVCO Embassy Pictures
1103,500,Goldcrest
1103,502,International Film Investors
590927,141517,Coffetime Film
590927,141518,Sunset Produzioni
1359,15231,Muse Productions
1359,35,Lions Gate Films
1359,6455,Edward R. Pressman Film
263503,8847,Olmos Productions
263503,44297,SunCast Entertainment
263503,12230,Roberts/David Films
263503,101606,North / South Pictures
2639,8,Fine Line Features
2895,1257,Butcher's Run Productions
202575,28831,Shout! Factory
202575,10159,nWave Pictures
202575,10160,Illuminata Pictures
202575,694,StudioCanal
6479,79,Village Roadshow Pictures
6479,433,Weed Road Pictures
6479,333,Original Film
6479,437,Heyday Films
6479,907,Overbrook Entertainment
8271,2363,Cold Spring Pictures
8271,7,DreamWorks Pictures
8271,2364,The Montecito Picture Company
9039,191,Senator Film
9039,278,Propaganda Films
10575,14,Miramax
10575,932,Mirage Enterprises
10575,96,X Filme Creative Pool
11087,915,Hollywood Pictures
11087,10201,Interscope Communications
11087,12883,Nomura Babcock & Brown
11855,17411,Polar Entertainment
11855,8,Fine Line Features
602703,102605,A Mile A Way Productions
277839,57294,Mandarin Cinéma
15951,591,France 3 Cinéma
15951,6973,Les Armateurs
15951,15248,Dansk Tegnefilm
85327,60,United Artists
85327,35,Lions Gate Films
23631,444,Dune Entertainment
23631,10808,Overnight Films
23631,10807,Troublemaker Studios
23631,3635,20th Century Fox Home Entertainment
23631,4985,20th Century Pictures
23631,127928,20th Century Studios
24143,24845,Topkapi Films
24143,15163,AVRO
89679,6520,Factor RH Producciones
89679,45987,La Villa del Cine
292431,856,Wild Bunch
292431,1157,Les Cinémas de la Zone
292431,30666,RT Features
292431,2700,Rectangle Productions
292431,11199,SCOPE Pictures
424783,2598,Hasbro
424783,57031,Allspark Pictures
424783,6734,Bay Films
424783,435,Di Bonaventura Pictures
424783,81620,Tencent Pictures
424783,38831,Tom DeSanto/Don Murphy Production
38223,2070,Rastar Pictures
38223,2348,Nickelodeon Movies
41807,8582,The Canadian Film or Video Production Tax Credit (CPTC)
41807,97309,Beaver Productions
41807,97310,Ajawaan Productions
174671,3353,Element Pictures
174671,850,Eurimages
174671,18230,Filmgate Films
174671,2801,Film i Väst
174671,1898,Screen Ireland
306255,7519,SK Films
306255,5175,ICAIC
437583,6144,Homeless Bob Production
437583,4748,Oscilloscope
110415,7036,CJ Entertainment
110415,7270,Opus Pictures
110415,11345,Stillking Films
110415,21122,SnowPiercer
110415,34725,Moho Film
110415,88607,Union Investment Partners
110415,134882,TMS Comics
110415,7164,TMS Entertainment
46415,1569,Yash Raj Films
48463,2273,Eden Rock Media
48719,484,De Laurentiis Entertainment Group (DEG)
48719,60,United Artists
48719,77613,Crescent Moon
115023,230,Boje Buck Produktion
115023,11081,A Company Filmproduktionsgesellschaft
115023,37058,Lotus-Film
115023,6187,ARD/Degeto Film
115023,46,WDR
115023,124,Südwestrundfunk
115023,162,Bayerischer Rundfunk
115023,7201,NDR
115023,3391,ORF
251471,19542,Global Emerging Markets (GEM)
251471,19543,HeLo
122191,82928,Nickel Odeon S.A.
256591,21914,K & S Films
256591,41624,RatPac-Dune Entertainment
256591,47586,Zaftig Films
256591,17,Warner Bros. Entertainment
63311,49,El Deseo
63311,9335,Canal+ España
63311,9974,ICAA
63311,7493,FilmNation Entertainment
63311,11898,Blue Haze Entertainment
63311,981,TVE
80,11509,Warner Independent Pictures (WIP)
80,97,Castle Rock Entertainment
80,11510,Detour Filmproduction
848,3166,Walt Disney Productions
1360,14,Miramax
1360,35,Lions Gate Films
1360,689,Ventanarosa Productions
1360,690,Handprint Entertainment
2640,1950,New World Pictures
2640,10170,Cinemarque Entertainment
4688,497,Revolution Studios
4688,598,Team Todd
4688,87390,Gross Entertainment
4688,37298,Sound Films
4944,10146,Focus Features
4944,7295,Relativity Media
4944,10163,Working Title Films
4944,2092,Mike Zoss Productions
4944,694,StudioCanal
72784,10427,Open Road Films
72784,1786,Dark Castle Entertainment
72784,10039,Anonymous Content
138832,17929,Vincent Newman Entertainment
138832,16791,Newman/Tooley Films
138832,31073,Slap Happy Productions (II)
138832,6363,BenderSpink
138832,437,Heyday Films
138832,17,Warner Bros. Entertainment
9040,499,De Laurentiis Entertainment Group
9040,612,Artists Entertainment Complex
9552,48184,Hoya Productions
10064,1020,Millennium Films
10064,925,Nu Image
10064,1063,Brightlight Pictures
10064,1208,Rising Star
10064,1204,Ascendant Pictures
10064,827,VIP Medienfonds 3
10320,7,DreamWorks Pictures
10320,6363,BenderSpink
10320,49325,Parkes+MacDonald Image Nation
10576,16838,Oak
11088,53817,Stolen Film Productions
11088,1403,Franchise Pictures
11088,10210,Morgan Creek Productions
11088,1686,Indelible Pictures
11088,1171,Epsilon Motion Pictures
11088,4700,The Linson Company
11600,3097,HDNet Films
11600,22884,The Film Farm
11856,959,IndieProd Company Productions
11856,275,Carolco Pictures
14160,3,Pixar
411728,5353,Fastnet Films
411728,17653,22h22
411728,78896,Caviar Antwerp NV
411728,117157,Definition Films
411728,14938,Zik Zak Filmworks
20304,91636,White Orchid Films
20304,1420,ContentFilm
20304,91637,Fearon Entertainment
20304,91638,Bloodline Films
20304,60615,Visionbox Pictures
353616,12026,Gold Circle Films
353616,10338,Perfect World Pictures
617296,130938,White Panama Films
617296,63064,Digital District
617296,88917,Les improductibles
421456,57752,Nord-Ouest Films
421456,8208,Studio O
421456,94,ARTE France Cinéma
421456,5236,Mars Films
421456,856,Wild Bunch
421456,11773,Artémis Productions
421456,191,Senator Film
421456,19890,Mac Guff Ligne
159824,34,Sony Pictures
159824,2251,Sony Pictures Animation
293456,17881,Színház- és Filmmüvészeti Egyetem
293456,17173,Proton Cinema
228176,93184,Damasco Filmes
228176,93237,Babel Films S.L.
34128,7372,Paper Street Films
363088,420,Marvel Studios
110416,11904,Digital Graphics
110416,13350,Big Farm
110416,23948,Cartoon Saloon
110416,69190,Super Productions
110416,69191,Magellan Films
110416,69193,Noerlum Studios
110416,69194,Studio 352
110416,1898,Screen Ireland
110416,13351,Melusine Productions
111440,13362,Preferred Content
111440,70784,IFC Midnight
242512,88762,White Noise Factory
242512,2481,Platinum Dunes
242512,2531,MRC
242512,3172,Blumhouse Productions
242512,47354,5150 Action
242512,22826,Hasbro Studios
242512,1778,DENTSU
242512,3341,Fuji Television Network
50512,4564,Icon Entertainment International
50512,3467,Three T Productions
54096,95211,Hillstrom Entertainment
54096,111694,Maximon Pictures
56400,10102,Cattleya
56400,18973,01 Distribution
121936,7981,Pathé!
121936,616,Eskwad
385360,35849,Armory Films
385360,68264,Oriah Entertainment
59728,79538,McCreary Entertainment
59728,79539,Angel City Pictures
518736,49473,Frakas Productions
518736,36321,Avenue B Productions
518736,8698,Hi Film Productions
454992,23,Imagine Entertainment
454992,1632,Lionsgate
454992,13240,Bron Studios
81,29,Topcraft
849,553,Barclays Mercantile Industrial Finance
1873,97,Castle Rock Entertainment
329809,9,Gaumont
329809,32714,Albertine Productions
266065,10005,Balthazar Productions
266065,10004,Fresdeval Films
266065,10046,Wanda Visión
4689,7036,CJ Entertainment
4689,11340,Studio Box
267345,15010,Illumination Films
267345,22544,MusicArtsDance Films
267345,1380,Australian Film Finance Corporation
398929,694,StudioCanal
398929,356,TF1 Films Production
398929,131928,Fechner Films
8273,52942,Loumolo & Co.
8273,7161,LivePlanet
8273,3169,Zide-Perry Productions
9297,11395,ImageMovers
9297,56,Amblin Entertainment
10065,2481,Platinum Dunes
10065,7405,Dimension Films
10065,350,Radar Pictures
10577,65507,Wes Craven Films
10577,7405,Dimension Films
10577,2811,Neo Art & Logic
10833,1302,Davis Entertainment
11601,2188,Artisan Entertainment
11857,746,MTV Films
12113,1645,Scott Free Productions
12113,2609,De Line Pictures
14161,347,Centropolis Entertainment
14161,10905,Farewell Productions
14161,1557,The Mark Gordon Company
84305,10146,Focus Features
84305,7262,Random Films
84305,1785,Likely Story
20049,16424,AVM Productions
24913,77507,YCTM
24913,52760,Hometown Films
160849,6159,Helsinki Filmi
160849,82560,Kinotaurus
554577,61489,Cine Qua Non Films
228177,4243,Gullane Entretenimento
228177,13969,Globo Filmes
228177,53105,Paris Filmes
228177,40994,Rio Filme
228177,75999,Telecine Productions
32081,60,United Artists
430161,10046,Wanda Visión
430161,89299,Cinemanía
430161,34259,Pampa Films
430161,9974,ICAA
430161,118863,Puenzo Hermanos
430161,65091,Programa Ibermedia
430161,6458,INCAA
430161,981,TVE
43345,12044,Fonda Films
44113,6572,Stone Productions
44113,6573,Mimran Schur Pictures
44113,21856,Holly Wiersma Productions
44113,1020,Millennium Films
45649,5381,Backup Media
45649,6930,Elle Driver
45649,12856,1.85 Films
45649,20856,Realitism Films
45649,23002,Sindika Dokolo
45649,94,ARTE France Cinéma
571473,119360,Propaganda Italia
571473,3193,Jean Vigo Italia
571473,31279,Potemkino
571473,393,MACT Productions
571473,105868,Ministero dei Beni e delle Attivita Culturali e del Turismo
571473,20388,Regione Campania
244049,16401,Aashirvad Cinemas
51281,10776,Stayer Studio
54865,2585,ICE3
54865,1666,Rhône-Alpes Cinéma
56401,23663,Mr. Tamborine Man
56401,23664,Essential Pictures
453201,171,Malpaso Productions
453201,79,Village Roadshow Pictures
387921,134484,Viceversa Cine
387921,64497,Proyección Films
387921,138926,Enfoque Producciones
389201,65443,Chunqiu Time Co.
82,52846,Metropolis Films
82,675,Forward Pass
82,52844,Motion Picture ETA Produktionsgesellschaft
82,52845,Foqus Arte Digital
82,65822,Michael Mann Productions
338,46,WDR
338,201,ARTE
338,96,X Filme Creative Pool
594,56,Amblin Entertainment
594,11084,Parkes/MacDonald Productions
594,7,DreamWorks Pictures
850,10757,Christmas Tree Films
1874,773,Film Afrika Worldwide
2642,4258,Fortis Films
2642,97,Castle Rock Entertainment
2642,79,Village Roadshow Pictures
2642,172,NPV Entertainment
2898,18,Gracie Films
2898,559,TriStar Pictures
2898,34,Sony Pictures
9042,26033,City Productions
9042,26032,Cineblue Internationale Filmproduktionsgesellschaft
9042,126,Lakeshore Entertainment
9042,3287,Screen Gems
9042,995,Cinerenta Medienbeteiligungs KG
9298,10462,WT2 Productions
10066,79,Village Roadshow Pictures
10066,1786,Dark Castle Entertainment
11090,2608,Happy Madison Productions
11090,497,Revolution Studios
11858,1504,Cinergi Pictures Entertainment
12626,5263,Amercent Films
12626,5264,American Entertainment Partners L.P.
12626,18,Gracie Films
13650,2394,Artina Films
13650,2393,Peace Arch Entertainment Group
13650,42004,Thema Production
79698,76100,Wildkite
79698,7299,Corsan
79698,8186,Bliss Media
79698,8187,Limelight International Media Entertainment
79698,8188,Neelmudra Entertainment
79698,76098,Aristos Films
79698,76099,Singularity Productions
80210,98076,Victory Film Group
15186,14729,Populist Pictures
15186,14,Miramax
15186,69989,Monophonic Inc.
279634,26396,Studija 2
279634,2738,Lithuanian
345938,491,Summit Entertainment
345938,32555,Netter Productions
18514,20811,NOWFILM
18514,3279,Vox3 Films
84306,7373,Tom Sawyer Entertainment
84306,10290,BCDF Pictures
84306,66431,Strategic Motion Ventures
19026,57752,Nord-Ouest Films
19794,1843,Grand Army Entertainment
19794,61814,Latitude Films
19794,10808,Overnight Films
19794,1020,Millennium Films
19794,925,Nu Image
20306,4063,Trimark Pictures
20306,2832,Cineville
37202,4003,Halestorm Entertainment
168530,1309,Rainforest Entertainment
168530,7295,Relativity Media
168530,2780,Cube Vision
37714,1872,Bleiberg Entertainment
37714,7947,"Moving Pictures, DPI"
37714,259,Douek Productions
169298,20612,Giant Ape Media
169298,20613,SC Films International
41042,5829,Miller Roth Films
41042,5830,Cheetah Vision
437586,22842,Waypoint Entertainment
437586,41077,A24
437586,258,Scott Rudin Productions
372818,70032,Prime Media Pictures
45650,6363,BenderSpink
45650,2266,Bold Films
243794,41765,Enthuse Entertainment
310098,113473,"TO ""Gazgolder"""
181330,40268,HartBeat Productions
55890,5860,Anchor Bay Films
60242,24015,HCC Media Group
60242,113786,Parabel Studio
83,22376,Plunge Pictures LLC
339,181,Channel Four Films
339,182,JVC
339,183,Le Studio Canal+
339,184,Locus Solus Entertainment
339,186,Pyramide Productions
339,187,"Victor Musical Industries, Inc."
339,140,Pandora Film
131411,49181,Studio Maj
131411,94130,Buksfilm
131411,54089,Gustav Film
131411,168,Jadran Film
131411,11894,SPI International
68179,2213,Rainmaker Studios
68179,5024,Mainframe Entertainment
68179,308,The Weinstein Company
396371,1557,The Mark Gordon Company
396371,8147,Entertainment One
396371,47729,STX Entertainment
396371,84041,Pascal Pictures
331347,63797,Sabre Producciones
331347,9335,Canal+ España
331347,27991,Aquí y Allí Films
73043,50094,Kaidan Seisaku Iinkai
73043,2788,Avex Entertainment
73043,9177,Eisei Gekijo
9043,711,Fox 2000 Pictures
9043,112206,The Family Stone
9043,445,Major Studio Partners
9043,1187,Michael London Productions
9043,40206,Pan Productions
9555,57623,Rumbalara Films
9555,2948,Showtime Australia
9555,57624,Olsen Levy
9555,1380,Australian Film Finance Corporation
10067,10227,Mandeville Films
10067,12626,Boxing Cat Films
10323,8846,Peerford Ltd.
10323,138398,Charles H. Schneer Productions
11091,18,Gracie Films
11091,1350,Parkway Productions
11347,14221,White Lair
11859,1885,Silver Pictures
14419,2908,Mars Distribution
15699,3102,Renaissance Films
278867,75533,głębokiOFF
22355,5754,Rat Pack Filmproduktion
22355,47,Constantin Film
22355,88461,herbX Film
26963,23948,Cartoon Saloon
26963,4621,Gébéka Films
31059,32379,Comedy Club Production
32083,41,Orion Pictures
36691,23596,Paul Schiff Productions
36691,10226,Smartest Man Productions
36691,1020,Millennium Films
432979,85672,dot television
43347,711,Fox 2000 Pictures
43347,508,Regency Enterprises
43347,10104,New Regency Pictures
43347,4403,Stuber Productions
43347,348,Bedford Falls Productions
43347,444,Dune Entertainment
174675,21621,Red & Black Films
44115,43,Fox Searchlight Pictures
44115,7981,Pathé!
44115,10892,Everest Entertainment
44115,20076,HandMade Films
44115,6705,Film4 Productions
44115,6707,Cloud Eight Films
46931,6154,Allfilm
46931,5240,Matila Röhr Productions (MRP)
46931,6171,Tsentr Natsionalnogo Filma
376659,47729,STX Entertainment
376659,90185,BillBlock Media
376659,3929,Robert Simonds Productions
376659,91921,Suzanne Todd Productions
511827,71854,Mattioli Productions
55123,8,Fine Line Features
60243,84797,Asghar Farhadi Productions
60243,84798,Dreamlab Films
60243,84799,MPA APSA Academy Film Fund
391763,75199,White Hill Production
340,11345,Stillking Films
340,11509,Warner Independent Pictures (WIP)
340,54285,Telegraph Films
340,188,Big Beach
1620,867,Anka Film
1620,11746,Daybreak Productions
1620,444,Dune Entertainment
1620,11747,Prime Universe Productions
1620,6896,EuropaCorp
2900,1757,Mad Chance
5204,1877,Café Film
5204,1878,Bonfire
267860,73045,LHF Film
267860,73046,Gerard Butler Alan Siegel Entertainment
267860,74795,Nu Boyana Film Studios
267860,1020,Millennium Films
9300,11912,Mikado Film
9300,36765,Adventure Pictures
9300,10845,Lenfilm
9300,132019,Rio
9300,45179,Sigma Pictures
9556,467,Renaissance Pictures
10068,11670,Producers Sales Organization (PSO)
10068,22297,Jonesfilm
10068,22298,Galactic Films
10068,22299,Triple Ajaxxx
10324,559,TriStar Pictures
10324,2090,Motion Picture Corporation of America
10836,7956,Castelao Productions
10836,2029,Estudios Picasso
10836,14332,Fantastic Factory (Filmax)
10836,16055,Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC)
10836,11425,ICF Institut Català de Finances
10836,5085,TV3
10836,10050,TVG
10836,357,Vía Digital
10836,58958,Xunta de Galicia
11092,932,Mirage Enterprises
11348,50092,Just Films
11348,7956,Castelao Productions
11348,10843,Future Films
11860,55873,Worldwide
11860,932,Mirage Enterprises
11860,5842,Sandollar Productions
11860,14941,Constellation Entertainment
11860,58079,Mont Blanc Entertainment GmbH
11860,258,Scott Rudin Productions
77908,1309,Rainforest Entertainment
77908,27097,TRF Productions
12628,10157,Beacon Pictures
13908,497,Revolution Studios
13908,2608,Happy Madison Productions
14164,81135,World Film Magic
14164,444,Dune Entertainment
14164,3477,Star Overseas
14164,10893,Big Screen Productions
14164,290,Ingenious Media
539220,108631,PF Films
15188,3050,Muz Film A/S
16980,37812,Westerly Films
16980,97,Castle Rock Entertainment
16980,1382,PolyGram Filmed Entertainment
345940,56242,Apelles Entertainment
345940,48778,Gravity Pictures
345940,435,Di Bonaventura Pictures
345940,107790,Flagship Entertainment Group
345940,56241,Maeday Productions
18516,17388,July August Productions
18516,702,3L Filmproduktion GmbH
18516,1872,Bleiberg Entertainment
18516,5565,Adam Productions
86868,23545,La Vérité Production
86868,3092,Les Films Manuel Munz
86868,22763,Télégraphe
86868,2756,Vertigo Productions
21588,11011,Fonds Eurimages du Conseil de l'Europe
21588,12242,Urania Film
21588,13837,K.G Productions
21588,20849,Audifilm
21588,8694,Silvio Berlusconi Communications
21588,86308,Bibo Productions
26452,13549,Golan-Globus Productions
26452,21712,Cannon Italia Srl
26452,1444,Cannon Group
30548,5060,Microangelo Entertainment
227156,308,The Weinstein Company
227156,53464,Asis Productions
227156,17145,Tonik Productions
227156,10221,Walden Media
227156,12005,Yucaipa Films
31060,24949,Aksoy Film Production
31060,72673,Özen Film
496212,34259,Pampa Films
496212,91991,Bowfinger
41556,6691,10th Hole Productions
41556,6692,Benaroya Pictures
41556,6693,Four of a Kind Productions
435028,85486,Reboot Films
42324,3491,Showbox
48468,6283,Agua Films
376660,96082,Tang Media Productions
376660,18,Gracie Films
376660,47729,STX Entertainment
640340,119379,Achicha Cinemas
51540,12007,Rat Entertainment
119892,9175,Filmko Pictures
119892,4054,Mandarin Films Distribution Co.
119892,42623,Beijing Wen Hua Dong Run Investment Co.
119892,40890,China Film Co.
253012,2669,Filmlance International
253012,4589,Tradewind Pictures
253012,2009,Maipo Film
253012,191,Senator Film
321620,9336,SamFilm
453204,6242,Barrandov Studio
453204,487,Česká televize
453204,4595,Negativ
453204,27635,Artileria
453204,729,Why Not Productions
453204,24023,RTVS
453204,33214,i/o post
61012,559,TriStar Pictures
61012,55914,Konami
61012,342,Davis Films
61012,104448,Dynamic Effects Canada
61012,104449,Silent Hill 2 DCP
85,1,Lucasfilm Ltd.
341,189,ARP Sélection
341,190,Alice Productions
597,574,Lightstorm Entertainment
853,551,Mandalay Pictures
853,22182,KC Medien
853,24136,Reperage
853,24137,DOS
853,24138,MP Film Management
853,550,Little Bird
66645,21530,Climage
1365,35,Lions Gate Films
1365,695,Lee Daniels Entertainment
1621,11142,Cinema Group Ventures
2133,16061,Baltimore Spring Creek Productions
2133,18990,Radiant Productions
460885,34519,SpectreVision
460885,12142,XYZ Films
460885,19037,Umedia
460885,108869,Legion M
460885,22309,Piccadilly Pictures
460885,12352,Wallimage
69461,192,"Shochiku Co., Ltd."
267093,16322,Itaca Films
9557,2188,Artisan Entertainment
9557,2090,Motion Picture Corporation of America
9813,769,Destination Films
10069,915,Hollywood Pictures
10069,158,Spyglass Entertainment
10069,1205,Endgame Entertainment
10069,4022,Wonderland Sound and Vision
11093,59951,Bisgrove Entertainment
11093,18619,Cobalt Media Group
11093,7,DreamWorks Pictures
11861,56,Amblin Entertainment
12117,158,Spyglass Entertainment
14165,1569,Yash Raj Films
79957,27522,Singapore Film Comission
79957,15505,NHK
15189,431,The Donners' Company
15189,2364,The Montecito Picture Company
16725,64683,Corvid Pictures
16725,806,Téléfilm Canada
16725,12976,Shadow Shows
20309,89629,Say It Isn't So Productions
20309,1156,Conundrum Entertainment
25941,5374,Marv Films
25941,2395,HanWay Films
25941,2452,UK Film Council
554581,299,Instituto Mexicano de Cinematografía
554581,14604,Spectrum Films
358997,62890,Stage 5 Films
97365,729,Why Not Productions
97365,1926,Les Films du Fleuve
97365,83,France 2 Cinéma
97365,11779,Page 114
97365,11793,Lumière
97365,11794,Lunanime
97365,10611,Ciné+
97365,11796,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles
97365,11797,VOO
97365,3132,Vlaams Audiovisueel fonds
97365,11798,Région Provence-Alpes-Côte d'Azur
97365,11799,Département des Alpes-Maritimes
97365,11800,Casa Kafka Pictures Movie Tax Shelter Empowered by Dexia
97365,792,RTBF
97365,7131,France Télévisions
294741,9262,Cannon and Morley Productions
294741,10583,Independent
294741,288,BBC Films
294741,7281,British Film Institute
294741,110455,Boudica Red
294741,9987,Lipsync Productions
33365,2683,Rai Cinema
33365,1429,Italian International Film
33365,7059,Aurora Films
33365,14016,Ministero per i Beni e le Attività Culturali
33365,18973,01 Distribution
559957,80849,H.S.M. Entertainment
37205,68758,Sirokh Fenn
37205,68759,Cork Films
37205,68760,Hart Films
365397,26472,KaBoGa
44629,6237,Porchlight Films
44629,7584,Screen Australia
44629,11840,Film Victoria
44629,10951,Screen NSW
