movie_id,genre_id,genre_name,name
168615,35,Comedy,comedy
168615,10751,Family,family
264943,18,Drama,drama
264943,36,History,history
324064,99,Documentary,documentary
324064,18,Drama,drama
430761,99,Documentary,documentary
430761,99,Documentary,documentary
40089,35,Comedy,comedy
40089,18,Drama,drama
122583,9648,Mystery,mystery
122583,28,Action,action
122583,16,Animation,animation
40090,99,Documentary,documentary
168592,35,Comedy,comedy
19348,18,Drama,drama
324080,18,Drama,drama
324080,35,Comedy,comedy
324080,10749,Romance,romance
61925,28,Action,action
61925,80,Crime,crime
61925,18,Drama,drama
324082,53,Thriller,thriller
324082,9648,Mystery,mystery
324082,18,Drama,drama
752390,99,Documentary,documentary
430768,10751,Family,family
348094,10749,Romance,romance
348094,18,Drama,drama
85925,35,Comedy,comedy
168595,18,Drama,drama
168595,10402,Music,music
527089,99,Documentary,documentary
85951,10751,Family,family
85951,12,Adventure,adventure
85951,10770,TV Movie,tv_movie
61939,18,Drama,drama
122630,18,Drama,drama
384737,28,Action,action
384737,80,Crime,crime
384737,53,Thriller,thriller
527091,18,Drama,drama
19361,35,Comedy,comedy
19361,18,Drama,drama
19361,10749,Romance,romance
61932,18,Drama,drama
19365,35,Comedy,comedy
228088,99,Documentary,documentary
228088,10770,TV Movie,tv_movie
430783,53,Thriller,thriller
430783,9648,Mystery,mystery
228109,35,Comedy,comedy
228109,18,Drama,drama
228109,10751,Family,family
40096,35,Comedy,comedy
40096,18,Drama,drama
40096,14,Fantasy,fantasy
85948,18,Drama,drama
85948,10749,Romance,romance
85948,10770,TV Movie,tv_movie
430803,80,Crime,crime
430803,10749,Romance,romance
384802,35,Comedy,comedy
384802,18,Drama,drama
384802,10751,Family,family
384802,10749,Romance,romance
122611,10749,Romance,romance
122611,35,Comedy,comedy
122611,18,Drama,drama
527092,99,Documentary,documentary
2800,35,Comedy,comedy
2800,10749,Romance,romance
19366,35,Comedy,comedy
19366,10402,Music,music
281496,35,Comedy,comedy
122683,35,Comedy,comedy
122683,80,Crime,crime
122683,18,Drama,drama
61940,35,Comedy,comedy
228101,28,Action,action
228101,18,Drama,drama
228101,53,Thriller,thriller
168672,18,Drama,drama
168672,80,Crime,crime
40102,27,Horror,horror
40102,53,Thriller,thriller
61942,35,Comedy,comedy
430830,99,Documentary,documentary
646913,99,Documentary,documentary
40104,14,Fantasy,fantasy
40104,28,Action,action
40104,27,Horror,horror
40104,12,Adventure,adventure
19357,35,Comedy,comedy
40095,28,Action,action
40095,27,Horror,horror
40095,878,Science Fiction,science_fiction
40095,53,Thriller,thriller
40095,35,Comedy,comedy
264955,35,Comedy,comedy
228107,18,Drama,drama
228107,10749,Romance,romance
524881,99,Documentary,documentary
61950,9648,Mystery,mystery
61950,18,Drama,drama
168676,28,Action,action
168676,18,Drama,drama
168676,10752,War,war
122692,28,Action,action
122692,35,Comedy,comedy
61952,18,Drama,drama
61952,80,Crime,crime
324084,9648,Mystery,mystery
324084,27,Horror,horror
324084,53,Thriller,thriller
348097,18,Drama,drama
85963,99,Documentary,documentary
85966,35,Comedy,comedy
384798,28,Action,action
384798,27,Horror,horror
384798,878,Science Fiction,science_fiction
384798,53,Thriller,thriller
61954,28,Action,action
61954,878,Science Fiction,science_fiction
228108,35,Comedy,comedy
228108,18,Drama,drama
19375,14,Fantasy,fantasy
19375,10749,Romance,romance
85968,35,Comedy,comedy
85968,80,Crime,crime
85968,53,Thriller,thriller
228138,35,Comedy,comedy
228138,10749,Romance,romance
40099,10749,Romance,romance
40099,18,Drama,drama
168705,14,Fantasy,fantasy
168705,27,Horror,horror
85967,53,Thriller,thriller
85967,18,Drama,drama
384845,99,Documentary,documentary
228137,35,Comedy,comedy
527095,36,History,history
527095,99,Documentary,documentary
264956,35,Comedy,comedy
264956,80,Crime,crime
264956,10749,Romance,romance
122702,35,Comedy,comedy
40105,27,Horror,horror
40105,80,Crime,crime
40105,53,Thriller,thriller
85959,18,Drama,drama
85959,10749,Romance,romance
228150,10752,War,war
228150,18,Drama,drama
228150,28,Action,action
228148,18,Drama,drama
228148,37,Western,western
122686,18,Drama,drama
40108,80,Crime,crime
40108,18,Drama,drama
40108,53,Thriller,thriller
40107,80,Crime,crime
40107,28,Action,action
40107,53,Thriller,thriller
228113,35,Comedy,comedy
228152,18,Drama,drama
228152,10402,Music,music
61948,27,Horror,horror
61978,18,Drama,drama
122705,18,Drama,drama
122705,10749,Romance,romance
430840,35,Comedy,comedy
430840,10402,Music,music
430840,10751,Family,family
19379,35,Comedy,comedy
19379,28,Action,action
19379,12,Adventure,adventure
61966,10749,Romance,romance
61966,18,Drama,drama
61966,28,Action,action
264958,35,Comedy,comedy
19371,10751,Family,family
19371,35,Comedy,comedy
85970,35,Comedy,comedy
85970,53,Thriller,thriller
40109,9648,Mystery,mystery
40109,18,Drama,drama
430907,28,Action,action
430907,12,Adventure,adventure
430907,878,Science Fiction,science_fiction
228167,18,Drama,drama
228167,36,History,history
19369,18,Drama,drama
19369,10749,Romance,romance
490299,99,Documentary,documentary
564409,18,Drama,drama
564409,10402,Music,music
61979,10749,Romance,romance
61979,18,Drama,drama
2813,80,Crime,crime
2813,18,Drama,drama
2813,53,Thriller,thriller
19384,28,Action,action
19384,53,Thriller,thriller
19384,878,Science Fiction,science_fiction
19384,80,Crime,crime
19384,27,Horror,horror
40106,35,Comedy,comedy
40106,27,Horror,horror
40106,28,Action,action
527109,18,Drama,drama
168766,18,Drama,drama
324123,18,Drama,drama
955177,99,Documentary,documentary
2814,35,Comedy,comedy
122734,18,Drama,drama
122734,80,Crime,crime
122734,9648,Mystery,mystery
122734,10770,TV Movie,tv_movie
348127,99,Documentary,documentary
168772,18,Drama,drama
430894,18,Drama,drama
264966,35,Comedy,comedy
264971,18,Drama,drama
264971,10749,Romance,romance
19380,80,Crime,crime
19380,53,Thriller,thriller
19380,28,Action,action
19380,12,Adventure,adventure
40114,28,Action,action
40114,80,Crime,crime
2817,18,Drama,drama
2817,35,Comedy,comedy
2817,10749,Romance,romance
281524,35,Comedy,comedy
61987,35,Comedy,comedy
168758,18,Drama,drama
168758,878,Science Fiction,science_fiction
228172,53,Thriller,thriller
228172,27,Horror,horror
228172,9648,Mystery,mystery
85985,28,Action,action
85985,12,Adventure,adventure
85985,53,Thriller,thriller
85985,18,Drama,drama
85985,10749,Romance,romance
430916,53,Thriller,thriller
430916,18,Drama,drama
122708,28,Action,action
122708,35,Comedy,comedy
122708,80,Crime,crime
61984,878,Science Fiction,science_fiction
61984,28,Action,action
61984,12,Adventure,adventure
61984,18,Drama,drama
2830,35,Comedy,comedy
2830,10749,Romance,romance
228176,18,Drama,drama
228176,36,History,history
610257,99,Documentary,documentary
19386,16,Animation,animation
19386,28,Action,action
19386,12,Adventure,adventure
19386,10751,Family,family
19386,14,Fantasy,fantasy
40122,28,Action,action
40122,80,Crime,crime
40110,28,Action,action
40110,10402,Music,music
40110,878,Science Fiction,science_fiction
264962,35,Comedy,comedy
264962,10749,Romance,romance
533352,18,Drama,drama
168776,18,Drama,drama
19381,18,Drama,drama
19381,35,Comedy,comedy
122741,18,Drama,drama
228184,35,Comedy,comedy
85971,35,Comedy,comedy
40124,18,Drama,drama
168792,36,History,history
168792,9648,Mystery,mystery
302253,35,Comedy,comedy
122742,9648,Mystery,mystery
122742,27,Horror,horror
228185,35,Comedy,comedy
348133,18,Drama,drama
19382,35,Comedy,comedy
19382,18,Drama,drama
19382,10752,War,war
384854,18,Drama,drama
228178,80,Crime,crime
228178,35,Comedy,comedy
264978,18,Drama,drama
281536,28,Action,action
281536,35,Comedy,comedy
281536,80,Crime,crime
122710,28,Action,action
122710,18,Drama,drama
40127,27,Horror,horror
40127,9648,Mystery,mystery
122751,28,Action,action
122751,80,Crime,crime
168763,10749,Romance,romance
168763,35,Comedy,comedy
264975,35,Comedy,comedy
228168,18,Drama,drama
264980,35,Comedy,comedy
122746,37,Western,western
19392,18,Drama,drama
19383,80,Crime,crime
19383,53,Thriller,thriller
61981,35,Comedy,comedy
61995,35,Comedy,comedy
61998,18,Drama,drama
61998,80,Crime,crime
61998,9648,Mystery,mystery
85992,18,Drama,drama
85992,28,Action,action
85992,53,Thriller,thriller
61999,28,Action,action
61999,10749,Romance,romance
122718,99,Documentary,documentary
264968,35,Comedy,comedy
40130,27,Horror,horror
40130,9648,Mystery,mystery
40130,53,Thriller,thriller
2832,9648,Mystery,mystery
2832,53,Thriller,thriller
2841,18,Drama,drama
2841,10749,Romance,romance
2841,10752,War,war
610273,18,Drama,drama
324141,99,Documentary,documentary
85993,35,Comedy,comedy
348141,35,Comedy,comedy
348141,18,Drama,drama
228177,35,Comedy,comedy
62001,28,Action,action
62001,18,Drama,drama
62001,10749,Romance,romance
62001,53,Thriller,thriller
62001,12,Adventure,adventure
62001,10752,War,war
430945,28,Action,action
430945,35,Comedy,comedy
324150,9648,Mystery,mystery
324150,18,Drama,drama
324150,80,Crime,crime
281526,35,Comedy,comedy
281526,18,Drama,drama
228201,53,Thriller,thriller
61991,18,Drama,drama
61991,35,Comedy,comedy
168816,10749,Romance,romance
168816,18,Drama,drama
168816,35,Comedy,comedy
228194,18,Drama,drama
228194,35,Comedy,comedy
122758,53,Thriller,thriller
85991,99,Documentary,documentary
264989,35,Comedy,comedy
168777,18,Drama,drama
168802,27,Horror,horror
19389,18,Drama,drama
19389,53,Thriller,thriller
19389,9648,Mystery,mystery
40139,27,Horror,horror
228198,18,Drama,drama
228198,35,Comedy,comedy
19400,12,Adventure,adventure
19400,14,Fantasy,fantasy
19400,53,Thriller,thriller
40129,27,Horror,horror
40129,53,Thriller,thriller
264984,35,Comedy,comedy
122750,18,Drama,drama
543684,99,Documentary,documentary
228205,18,Drama,drama
228205,10749,Romance,romance
40145,9648,Mystery,mystery
40145,53,Thriller,thriller
40145,27,Horror,horror
40132,18,Drama,drama
40132,27,Horror,horror
40132,53,Thriller,thriller
228199,18,Drama,drama
348139,18,Drama,drama
19399,14,Fantasy,fantasy
19399,18,Drama,drama
19399,878,Science Fiction,science_fiction
19399,10749,Romance,romance
40135,28,Action,action
40135,80,Crime,crime
40135,18,Drama,drama
564420,18,Drama,drama
564420,35,Comedy,comedy
564420,9648,Mystery,mystery
85998,12,Adventure,adventure
85998,10751,Family,family
85998,10749,Romance,romance
85998,14,Fantasy,fantasy
62009,35,Comedy,comedy
62009,10749,Romance,romance
122767,53,Thriller,thriller
122767,18,Drama,drama
122767,9648,Mystery,mystery
122767,28,Action,action
168814,35,Comedy,comedy
168814,18,Drama,drama
168814,10749,Romance,romance
490349,18,Drama,drama
490349,35,Comedy,comedy
122804,27,Horror,horror
122804,53,Thriller,thriller
168810,18,Drama,drama
122791,18,Drama,drama
430993,27,Horror,horror
40136,878,Science Fiction,science_fiction
40136,53,Thriller,thriller
40136,10770,TV Movie,tv_movie
19398,18,Drama,drama
19398,35,Comedy,comedy
264987,10402,Music,music
264987,35,Comedy,comedy
281543,18,Drama,drama
168853,99,Documentary,documentary
228202,35,Comedy,comedy
122794,18,Drama,drama
122830,10752,War,war
122830,28,Action,action
85999,35,Comedy,comedy
168819,9648,Mystery,mystery
168819,18,Drama,drama
324163,18,Drama,drama
122832,10752,War,war
122832,28,Action,action
62008,18,Drama,drama
62008,10749,Romance,romance
86000,10749,Romance,romance
86000,18,Drama,drama
122800,9648,Mystery,mystery
122800,18,Drama,drama
122800,28,Action,action
122800,80,Crime,crime
264993,10749,Romance,romance
264993,35,Comedy,comedy
168864,99,Documentary,documentary
168864,10751,Family,family
348146,18,Drama,drama
228225,18,Drama,drama
86001,18,Drama,drama
86001,10749,Romance,romance
430977,27,Horror,horror
324154,18,Drama,drama
122801,18,Drama,drama
265002,18,Drama,drama
265002,35,Comedy,comedy
348144,35,Comedy,comedy
62012,53,Thriller,thriller
62012,35,Comedy,comedy
62012,80,Crime,crime
2861,18,Drama,drama
2861,10749,Romance,romance
62021,35,Comedy,comedy
19403,28,Action,action
19403,53,Thriller,thriller
384952,35,Comedy,comedy
264999,35,Comedy,comedy
264999,18,Drama,drama
40156,18,Drama,drama
40156,10749,Romance,romance
40146,27,Horror,horror
228210,18,Drama,drama
86006,10749,Romance,romance
86006,35,Comedy,comedy
40151,27,Horror,horror
40151,878,Science Fiction,science_fiction
40151,28,Action,action
228208,12,Adventure,adventure
228208,35,Comedy,comedy
228208,10751,Family,family
228231,18,Drama,drama
19404,35,Comedy,comedy
19404,18,Drama,drama
19404,10749,Romance,romance
62013,35,Comedy,comedy
62013,18,Drama,drama
19416,99,Documentary,documentary
40147,27,Horror,horror
40147,35,Comedy,comedy
527147,18,Drama,drama
610301,35,Comedy,comedy
610301,18,Drama,drama
610301,14,Fantasy,fantasy
348145,18,Drama,drama
19413,35,Comedy,comedy
19413,18,Drama,drama
431014,18,Drama,drama
2859,35,Comedy,comedy
228233,99,Documentary,documentary
19406,18,Drama,drama
168866,10749,Romance,romance
168866,12,Adventure,adventure
168866,37,Western,western
122863,28,Action,action
122863,53,Thriller,thriller
86004,80,Crime,crime
86004,18,Drama,drama
86004,53,Thriller,thriller
348158,35,Comedy,comedy
122857,28,Action,action
122857,878,Science Fiction,science_fiction
122857,53,Thriller,thriller
265010,27,Horror,horror
265010,9648,Mystery,mystery
265010,53,Thriller,thriller
431017,35,Comedy,comedy
431017,18,Drama,drama
431017,10749,Romance,romance
265006,35,Comedy,comedy
40154,35,Comedy,comedy
228234,10402,Music,music
228234,99,Documentary,documentary
19415,18,Drama,drama
19415,10749,Romance,romance
19415,35,Comedy,comedy
40160,878,Science Fiction,science_fiction
40160,53,Thriller,thriller
40160,28,Action,action
265011,35,Comedy,comedy
281560,12,Adventure,adventure
40158,27,Horror,horror
490379,18,Drama,drama
62025,35,Comedy,comedy
62024,18,Drama,drama
62024,10749,Romance,romance
527156,18,Drama,drama
527156,10749,Romance,romance
19419,28,Action,action
19419,35,Comedy,comedy
40161,18,Drama,drama
40161,35,Comedy,comedy
40161,10749,Romance,romance
19423,35,Comedy,comedy
19423,10749,Romance,romance
86023,53,Thriller,thriller
86023,9648,Mystery,mystery
431027,18,Drama,drama
62027,18,Drama,drama
62029,35,Comedy,comedy
40162,27,Horror,horror
385011,9648,Mystery,mystery
385011,80,Crime,crime
955318,99,Documentary,documentary
265016,27,Horror,horror
265016,878,Science Fiction,science_fiction
86037,35,Comedy,comedy
19425,10751,Family,family
19425,14,Fantasy,fantasy
19425,12,Adventure,adventure
19425,27,Horror,horror
62030,10749,Romance,romance
62030,35,Comedy,comedy
62030,18,Drama,drama
122880,28,Action,action
122894,14,Fantasy,fantasy
122894,28,Action,action
122894,878,Science Fiction,science_fiction
122894,10751,Family,family
168889,18,Drama,drama
122895,27,Horror,horror
265017,18,Drama,drama
265017,35,Comedy,comedy
265017,10770,TV Movie,tv_movie
228242,18,Drama,drama
62032,36,History,history
62032,18,Drama,drama
40167,18,Drama,drama
40167,10402,Music,music
86041,35,Comedy,comedy
86042,35,Comedy,comedy
122906,18,Drama,drama
122906,10749,Romance,romance
122906,14,Fantasy,fantasy
490390,18,Drama,drama
19429,18,Drama,drama
19429,10749,Romance,romance
86049,35,Comedy,comedy
86049,10749,Romance,romance
228245,53,Thriller,thriller
86046,35,Comedy,comedy
168890,99,Documentary,documentary
324174,18,Drama,drama
324174,35,Comedy,comedy
40171,12,Adventure,adventure
40171,28,Action,action
40171,35,Comedy,comedy
40171,14,Fantasy,fantasy
265018,27,Horror,horror
19433,99,Documentary,documentary
19433,35,Comedy,comedy
86057,18,Drama,drama
281583,18,Drama,drama
281583,53,Thriller,thriller
281583,10770,TV Movie,tv_movie
122924,28,Action,action
122924,53,Thriller,thriller
40168,27,Horror,horror
281600,18,Drama,drama
168894,53,Thriller,thriller
168894,28,Action,action
168894,18,Drama,drama
294085,18,Drama,drama
265019,53,Thriller,thriller
265019,27,Horror,horror
490402,18,Drama,drama
62038,35,Comedy,comedy
324175,18,Drama,drama
19457,80,Crime,crime
19457,18,Drama,drama
19457,53,Thriller,thriller
168901,27,Horror,horror
302314,99,Documentary,documentary
40177,35,Comedy,comedy
62035,10749,Romance,romance
62035,35,Comedy,comedy
385065,80,Crime,crime
385065,53,Thriller,thriller
122917,28,Action,action
122917,12,Adventure,adventure
122917,14,Fantasy,fantasy
122930,35,Comedy,comedy
122930,53,Thriller,thriller
122930,9648,Mystery,mystery
122930,80,Crime,crime
543727,18,Drama,drama
2882,10749,Romance,romance
2882,18,Drama,drama
385101,80,Crime,crime
348193,18,Drama,drama
324181,99,Documentary,documentary
40173,35,Comedy,comedy
86068,27,Horror,horror
490405,35,Comedy,comedy
168922,18,Drama,drama
281591,10749,Romance,romance
281591,18,Drama,drama
40175,35,Comedy,comedy
122928,18,Drama,drama
324184,99,Documentary,documentary
527161,10751,Family,family
527161,878,Science Fiction,science_fiction
431055,18,Drama,drama
168923,35,Comedy,comedy
168923,18,Drama,drama
168903,16,Animation,animation
168903,10751,Family,family
490410,10751,Family,family
490410,10770,TV Movie,tv_movie
2887,18,Drama,drama
2887,10770,TV Movie,tv_movie
228294,35,Comedy,comedy
86063,99,Documentary,documentary
543760,18,Drama,drama
324183,9648,Mystery,mystery
324183,12,Adventure,adventure
324183,53,Thriller,thriller
324183,27,Horror,horror
122961,18,Drama,drama
86065,18,Drama,drama
265029,10751,Family,family
265029,14,Fantasy,fantasy
265029,10402,Music,music
228271,18,Drama,drama
228271,10749,Romance,romance
40179,35,Comedy,comedy
40179,10749,Romance,romance
2890,99,Documentary,documentary
490422,35,Comedy,comedy
19460,35,Comedy,comedy
19460,18,Drama,drama
19460,10749,Romance,romance
62045,18,Drama,drama
62045,53,Thriller,thriller
62045,9648,Mystery,mystery
62045,10749,Romance,romance
62040,28,Action,action
62040,53,Thriller,thriller
431061,12,Adventure,adventure
431061,36,History,history
2893,18,Drama,drama
2893,878,Science Fiction,science_fiction
228300,35,Comedy,comedy
2891,18,Drama,drama
302323,10749,Romance,romance
302323,35,Comedy,comedy
302323,18,Drama,drama
348218,18,Drama,drama
543762,18,Drama,drama
19464,10749,Romance,romance
19464,28,Action,action
122959,99,Documentary,documentary
302324,99,Documentary,documentary
228290,35,Comedy,comedy
40180,53,Thriller,thriller
40180,28,Action,action
40180,80,Crime,crime
62044,35,Comedy,comedy
385115,99,Documentary,documentary
2892,18,Drama,drama
2892,10749,Romance,romance
40181,14,Fantasy,fantasy
490445,35,Comedy,comedy
122973,18,Drama,drama
122973,36,History,history
122973,10749,Romance,romance
543753,18,Drama,drama
86077,99,Documentary,documentary
86094,28,Action,action
86094,878,Science Fiction,science_fiction
86094,53,Thriller,thriller
86094,27,Horror,horror
431071,35,Comedy,comedy
348230,18,Drama,drama
348230,10749,Romance,romance
431072,35,Comedy,comedy
385114,99,Documentary,documentary
2894,18,Drama,drama
2894,36,History,history
2894,10749,Romance,romance
2894,10752,War,war
62046,9648,Mystery,mystery
62046,35,Comedy,comedy
62046,80,Crime,crime
2895,18,Drama,drama
40192,35,Comedy,comedy
122976,35,Comedy,comedy
122976,10751,Family,family
40185,18,Drama,drama
40185,10749,Romance,romance
19482,35,Comedy,comedy
19482,10749,Romance,romance
19482,18,Drama,drama
168940,28,Action,action
168940,80,Crime,crime
168940,18,Drama,drama
168940,53,Thriller,thriller
86093,35,Comedy,comedy
86093,80,Crime,crime
86095,28,Action,action
86095,80,Crime,crime
86095,10752,War,war
543766,18,Drama,drama
586333,35,Comedy,comedy
586333,18,Drama,drama
431093,10749,Romance,romance
431093,35,Comedy,comedy
490446,18,Drama,drama
490446,35,Comedy,comedy
2896,80,Crime,crime
2896,18,Drama,drama
2896,28,Action,action
543768,18,Drama,drama
543768,9648,Mystery,mystery
543768,27,Horror,horror
543768,36,History,history
490450,35,Comedy,comedy
490450,18,Drama,drama
40191,35,Comedy,comedy
2900,18,Drama,drama
2900,878,Science Fiction,science_fiction
2900,53,Thriller,thriller
324196,35,Comedy,comedy
302346,18,Drama,drama
62049,18,Drama,drama
62049,53,Thriller,thriller
2898,18,Drama,drama
2898,35,Comedy,comedy
2898,10749,Romance,romance
385138,18,Drama,drama
228303,80,Crime,crime
228313,18,Drama,drama
228313,10749,Romance,romance
228313,53,Thriller,thriller
647264,18,Drama,drama
490447,53,Thriller,thriller
586346,35,Comedy,comedy
272849,18,Drama,drama
86096,35,Comedy,comedy
543773,18,Drama,drama
40194,35,Comedy,comedy
40194,28,Action,action
40194,80,Crime,crime
348241,18,Drama,drama
348241,10749,Romance,romance
647268,18,Drama,drama
2908,14,Fantasy,fantasy
2908,878,Science Fiction,science_fiction
2908,12,Adventure,adventure
2903,18,Drama,drama
2903,10749,Romance,romance
123005,35,Comedy,comedy
123005,18,Drama,drama
123005,10751,Family,family
168965,80,Crime,crime
168965,35,Comedy,comedy
324198,18,Drama,drama
490462,18,Drama,drama
2907,35,Comedy,comedy
2907,14,Fantasy,fantasy
168971,35,Comedy,comedy
86097,99,Documentary,documentary
19486,28,Action,action
19486,35,Comedy,comedy
19486,10749,Romance,romance
19486,878,Science Fiction,science_fiction
324209,10749,Romance,romance
324209,35,Comedy,comedy
302348,28,Action,action
302348,10752,War,war
122995,35,Comedy,comedy
228342,35,Comedy,comedy
228342,18,Drama,drama
490459,18,Drama,drama
543774,18,Drama,drama
543774,35,Comedy,comedy
19488,18,Drama,drama
19488,35,Comedy,comedy
19488,10749,Romance,romance
86099,18,Drama,drama
385181,18,Drama,drama
302349,28,Action,action
302349,35,Comedy,comedy
302349,14,Fantasy,fantasy
302349,878,Science Fiction,science_fiction
2923,10749,Romance,romance
2923,80,Crime,crime
2923,18,Drama,drama
2909,878,Science Fiction,science_fiction
586347,28,Action,action
40207,14,Fantasy,fantasy
40207,35,Comedy,comedy
168989,18,Drama,drama
19489,35,Comedy,comedy
324205,35,Comedy,comedy
228358,9648,Mystery,mystery
228358,27,Horror,horror
228358,53,Thriller,thriller
86101,27,Horror,horror
86101,35,Comedy,comedy
86101,53,Thriller,thriller
431112,80,Crime,crime
431112,18,Drama,drama
431112,9648,Mystery,mystery
431112,53,Thriller,thriller
431114,10751,Family,family
431114,18,Drama,drama
86102,10749,Romance,romance
86102,12,Adventure,adventure
86102,27,Horror,horror
2925,35,Comedy,comedy
228331,18,Drama,drama
2911,28,Action,action
2911,80,Crime,crime
2911,36,History,history
2911,10752,War,war
228381,18,Drama,drama
40210,53,Thriller,thriller
40210,9648,Mystery,mystery
123018,18,Drama,drama
586351,18,Drama,drama
586351,10751,Family,family
62077,53,Thriller,thriller
62077,28,Action,action
62077,35,Comedy,comedy
123049,18,Drama,drama
168976,18,Drama,drama
168977,53,Thriller,thriller
168977,35,Comedy,comedy
168977,27,Horror,horror
19501,18,Drama,drama
265058,35,Comedy,comedy
40221,878,Science Fiction,science_fiction
40221,35,Comedy,comedy
40221,27,Horror,horror
324211,35,Comedy,comedy
228339,18,Drama,drama
228339,10749,Romance,romance
490488,35,Comedy,comedy
490488,10749,Romance,romance
19491,18,Drama,drama
19491,10751,Family,family
19491,10749,Romance,romance
123053,18,Drama,drama
123053,36,History,history
123053,10752,War,war
123053,80,Crime,crime
40211,18,Drama,drama
40211,10749,Romance,romance
86126,18,Drama,drama
86126,80,Crime,crime
40215,99,Documentary,documentary
281637,18,Drama,drama
123029,18,Drama,drama
123029,10749,Romance,romance
2922,53,Thriller,thriller
19494,35,Comedy,comedy
2924,18,Drama,drama
2924,53,Thriller,thriller
2924,28,Action,action
2924,80,Crime,crime
40218,27,Horror,horror
40218,9648,Mystery,mystery
62069,35,Comedy,comedy
62069,18,Drama,drama
62069,10749,Romance,romance
86133,28,Action,action
86133,53,Thriller,thriller
123045,18,Drama,drama
40213,28,Action,action
40213,53,Thriller,thriller
168987,10749,Romance,romance
168987,18,Drama,drama
431135,18,Drama,drama
431135,10749,Romance,romance
228379,53,Thriller,thriller
228379,18,Drama,drama
228379,80,Crime,crime
62067,18,Drama,drama
62067,28,Action,action
62067,80,Crime,crime
348287,35,Comedy,comedy
40219,27,Horror,horror
40219,14,Fantasy,fantasy
40219,878,Science Fiction,science_fiction
123044,27,Horror,horror
123044,35,Comedy,comedy
123044,10751,Family,family
348288,35,Comedy,comedy
19497,18,Drama,drama
168998,10749,Romance,romance
2926,28,Action,action
2926,12,Adventure,adventure
2926,10749,Romance,romance
2926,10751,Family,family
19495,28,Action,action
19495,36,History,history
19495,10752,War,war
62071,28,Action,action
123047,18,Drama,drama
123047,35,Comedy,comedy
123047,10749,Romance,romance
2927,878,Science Fiction,science_fiction
86150,12,Adventure,adventure
348296,35,Comedy,comedy
40220,27,Horror,horror
431150,35,Comedy,comedy
228384,35,Comedy,comedy
62078,99,Documentary,documentary
40223,35,Comedy,comedy
40223,28,Action,action
431159,35,Comedy,comedy
348295,35,Comedy,comedy
348295,14,Fantasy,fantasy
348295,53,Thriller,thriller
348295,80,Crime,crime
228396,35,Comedy,comedy
19503,28,Action,action
19503,35,Comedy,comedy
62086,28,Action,action
62086,53,Thriller,thriller
169012,53,Thriller,thriller
123056,18,Drama,drama
123056,10751,Family,family
123057,18,Drama,drama
123057,36,History,history
62081,99,Documentary,documentary
2928,35,Comedy,comedy
2928,18,Drama,drama
2928,14,Fantasy,fantasy
385218,18,Drama,drama
385203,53,Thriller,thriller
385203,10770,TV Movie,tv_movie
385221,18,Drama,drama
385221,10752,War,war
564506,99,Documentary,documentary
228398,99,Documentary,documentary
228406,18,Drama,drama
265069,18,Drama,drama
265069,37,Western,western
228392,18,Drama,drama
169030,27,Horror,horror
169030,53,Thriller,thriller
169030,9648,Mystery,mystery
86157,18,Drama,drama
86157,10752,War,war
86157,28,Action,action
265071,18,Drama,drama
169020,35,Comedy,comedy
62083,18,Drama,drama
62083,53,Thriller,thriller
169023,10749,Romance,romance
169023,18,Drama,drama
228415,80,Crime,crime
19504,28,Action,action
19504,53,Thriller,thriller
19504,878,Science Fiction,science_fiction
789357,18,Drama,drama
789357,10752,War,war
40225,35,Comedy,comedy
265088,35,Comedy,comedy
265088,18,Drama,drama
228399,35,Comedy,comedy
228399,14,Fantasy,fantasy
228399,10751,Family,family
348308,35,Comedy,comedy
40228,35,Comedy,comedy
40228,10749,Romance,romance
40224,35,Comedy,comedy
348315,80,Crime,crime
348315,18,Drama,drama
348315,53,Thriller,thriller
19506,28,Action,action
19506,12,Adventure,adventure
19506,18,Drama,drama
19506,36,History,history
123103,27,Horror,horror
123103,53,Thriller,thriller
40229,27,Horror,horror
40229,9648,Mystery,mystery
40229,53,Thriller,thriller
40227,35,Comedy,comedy
62087,18,Drama,drama
62087,9648,Mystery,mystery
431175,99,Documentary,documentary
62100,18,Drama,drama
527215,9648,Mystery,mystery
527215,53,Thriller,thriller
19507,35,Comedy,comedy
543799,99,Documentary,documentary
62099,10749,Romance,romance
62099,18,Drama,drama
62097,18,Drama,drama
62097,10749,Romance,romance
40231,27,Horror,horror
40231,878,Science Fiction,science_fiction
265087,28,Action,action
265087,18,Drama,drama
265087,80,Crime,crime
169025,35,Comedy,comedy
228427,18,Drama,drama
62103,53,Thriller,thriller
62103,18,Drama,drama
281650,18,Drama,drama
348314,35,Comedy,comedy
348314,80,Crime,crime
86172,18,Drama,drama
86172,10749,Romance,romance
86175,18,Drama,drama
228420,35,Comedy,comedy
169038,18,Drama,drama
123109,27,Horror,horror
123109,53,Thriller,thriller
123105,27,Horror,horror
123105,878,Science Fiction,science_fiction
123105,53,Thriller,thriller
527246,35,Comedy,comedy
348320,35,Comedy,comedy
348320,53,Thriller,thriller
348320,27,Horror,horror
324245,35,Comedy,comedy
228426,878,Science Fiction,science_fiction
228426,16,Animation,animation
228426,35,Comedy,comedy
228426,14,Fantasy,fantasy
228426,18,Drama,drama
543813,80,Crime,crime
543813,18,Drama,drama
348318,35,Comedy,comedy
348318,10751,Family,family
527251,99,Documentary,documentary
527251,36,History,history
